region,year,tourism_nights,gdp,population,temperature,precipitation
CH03,2013.0,817496.0,75749.38,1091302.0,9.055191,137.81738
CH03,2014.0,867746.0,78807.06,1104353.0,10.492757,135.78702
CH03,2015.0,899983.0,90102.85,1117158.0,10.39842,112.08248
CH03,2016.0,922137.0,90973.71,1128723.0,9.725325,145.51544
CH03,2017.0,950849.0,91642.66,1142156.0,9.999675,126.08814
CH03,2018.0,981755.0,90538.28,1151919.0,10.987628,111.325264
CH03,2019.0,1018153.0,95017.92,1161105.0,10.421193,127.197266
CH03,2021.0,885633.0,101529.94,1181776.0,9.342834,142.18997
CH03,2022.0,1105245.0,115109.83,1191939.0,11.245647,118.88981
CH04,2010.0,3160699.0,100264.73,1351297.0,8.588748,183.43163
CH04,2011.0,1246713.0,113592.78,1373068.0,10.036825,155.38788
CH04,2012.0,3329195.0,117922.74,1392396.0,9.325406,188.21048
CH04,2013.0,1275170.0,116882.86,1408575.0,8.8788395,186.0218
CH04,2014.0,1288963.0,120952.3,1425538.0,10.335368,189.49509
CH04,2015.0,1392273.0,137326.79,1446354.0,10.087982,162.27628
CH04,2016.0,1426620.0,135783.98,1466424.0,9.611664,187.19482
CH04,2017.0,1514401.0,135554.51,1487969.0,9.750773,186.0733
CH04,2018.0,1658948.0,138235.5,1504346.0,10.88635,143.3487
CH04,2019.0,1923625.0,142202.87,1520968.0,10.117767,177.56653
CH04,2021.0,1338876.0,145623.08,1553423.0,9.09552,198.43005
CH04,2022.0,2116484.0,169304.45,1564662.0,10.980537,146.99936
CH05,2010.0,3657903.0,56055.02,1094202.0,3.151947,1164.2971
CH05,2011.0,4106554.0,64084.42,1103641.0,4.857296,1014.66943
CH05,2012.0,2982336.0,65549.66,1113929.0,4.018508,1228.9819
CH05,2013.0,4124679.0,65963.88,1123672.0,3.7580912,1128.8948
CH05,2014.0,4147096.0,67877.8,1134781.0,5.0023212,1120.7151
CH05,2015.0,4037401.0,76636.27,1144572.0,5.1133647,1009.3784
CH05,2016.0,4113258.0,75847.95,1153485.0,4.6585464,1177.0057
CH05,2017.0,4271957.0,75034.98,1162684.0,4.4577827,1156.7783
CH05,2018.0,4431233.0,74229.85,1169358.0,5.3487697,993.78015
CH05,2019.0,4491316.0,78824.74,1176321.0,4.901305,1232.5917
CH05,2021.0,5515773.0,88868.53,1193069.0,3.9234786,1165.739
CH05,2022.0,5188707.0,101359.94,1203715.0,5.4389677,971.38116
CH06,2010.0,2171151.0,41822.82,739701.0,5.556053,480.463
CH06,2011.0,1626286.0,47285.16,749476.0,7.2220254,427.63425
CH06,2012.0,2043897.0,49038.18,757552.0,6.363228,529.4781
CH06,2013.0,1626617.0,49792.09,765879.0,5.910843,480.70145
CH06,2014.0,1674376.0,50717.22,774123.0,7.3187666,487.3562
CH06,2015.0,1696286.0,59237.87,782374.0,7.2729187,439.8384
CH06,2016.0,1641886.0,58638.62,790458.0,6.826874,486.19843
CH06,2017.0,1656923.0,57767.04,799287.0,6.7823486,489.2292
CH06,2018.0,1746104.0,57090.52,806071.0,7.733864,404.76514
CH06,2019.0,1780977.0,60575.1,813056.0,7.1556907,481.17447
CH06,2021.0,2204364.0,68159.74,825745.0,6.287435,490.60345
CH06,2022.0,2156619.0,79253.94,833178.0,7.8775916,388.11304
CH07,2010.0,1087047.0,19978.41,335720.0,3.4729495,414.89792
CH07,2011.0,1356004.0,22746.1,333753.0,5.276326,351.7189
CH07,2012.0,956511.0,23587.53,336943.0,4.5766444,443.88104
CH07,2013.0,1441051.0,23975.94,341652.0,4.256944,432.71637
CH07,2014.0,1400234.0,24884.18,346539.0,5.073277,484.90143
CH07,2015.0,1351009.0,28198.73,350363.0,5.56029,358.42896
CH07,2016.0,1434739.0,27527.28,351946.0,5.183883,419.15704
CH07,2017.0,1568819.0,26768.13,354375.0,5.197963,364.32648
CH07,2018.0,1397631.0,26967.58,353709.0,5.773807,424.3269
CH07,2019.0,1431927.0,28402.1,353343.0,5.5657945,491.4427
CH07,2021.0,2433797.0,31804.36,350986.0,4.6142955,392.85565
CH07,2022.0,1735289.0,37212.56,352181.0,6.1181283,275.85507
CY00,2010.0,12267921.0,19461.13,819140.0,20.74691,152.32086
CY00,2011.0,1154820.0,19858.08,839751.0,19.379599,215.65533
CY00,2012.0,13476337.0,19495.37,862011.0,19.870003,296.42868
CY00,2013.0,880959.0,18040.35,862854.0,19.917444,153.40233
CY00,2014.0,816655.0,17482.8,860032.0,19.9087,178.16925
CY00,2015.0,823689.0,17944.15,860846.0,19.818481,204.23602
CY00,2016.0,842801.0,19013.82,863764.0,20.436789,144.06013
CY00,2017.0,829370.0,20312.44,869878.0,20.106089,151.85452
CY00,2018.0,914794.0,21807.79,878601.0,21.032988,229.75731
CY00,2019.0,1011520.0,23400.85,890194.0,20.345581,326.89285
CY00,2020.0,1092094.0,22373.64,902429.0,20.229774,230.16452
CY00,2021.0,1547845.0,25679.89,914476.0,20.468628,157.38297
CY00,2022.0,1308002.0,29645.4,929764.0,19.877134,180.54962
CY00,2023.0,1204822.0,32439.16,949084.0,20.350716,187.78992
CZ01,2010.0,10625799.0,42712.99,1227932.0,7.964765,29.941559
CZ01,2011.0,1095358.0,42999.47,1234037.0,9.635539,20.83683
CZ01,2012.0,12362350.0,42300.9,1241664.0,9.428067,24.879456
CZ01,2013.0,1309506.0,41777.87,1246780.0,8.899104,25.810242
CZ01,2014.0,1132566.0,41276.12,1243201.0,10.59611,21.471024
CZ01,2015.0,1292166.0,44677.59,1259079.0,10.725841,19.378662
CZ01,2016.0,1497194.0,47203.14,1267449.0,9.861501,23.073196
CZ01,2017.0,1633087.0,51669.81,1280508.0,9.700684,24.440765
CZ01,2018.0,1804056.0,57171.96,1294513.0,10.931638,16.440392
CZ01,2019.0,1796117.0,61469.81,1308632.0,10.769501,21.452904
CZ01,2020.0,1195827.0,58671.75,1324277.0,10.461037,25.143623
CZ01,2021.0,1683418.0,66697.28,1259413.0,9.079163,27.420998
CZ01,2022.0,2359364.0,79463.73,1275406.0,10.447904,29.179573
CZ01,2023.0,2428827.0,87220.1,1357326.0,10.903145,25.014877
CZ02,2010.0,318000.0,17261.33,1247330.0,7.8372893,568.59204
CZ02,2011.0,850800.0,18718.03,1264986.0,9.459106,393.61667
CZ02,2012.0,443113.0,18612.94,1279345.0,9.248012,474.69806
CZ02,2013.0,977386.0,17961.78,1291816.0,8.76427,481.12106
CZ02,2014.0,969293.0,18239.69,1302336.0,10.408447,415.75528
CZ02,2015.0,1062206.0,19625.81,1315299.0,10.498567,378.63922
CZ02,2016.0,1139303.0,21180.44,1326876.0,9.679313,429.96597
CZ02,2017.0,1245150.0,23483.02,1338982.0,9.551732,474.9088
CZ02,2018.0,1329789.0,25114.35,1352795.0,10.725858,325.8066
CZ02,2019.0,1380781.0,28086.79,1369332.0,10.593266,415.52353
CZ02,2020.0,1011947.0,26226.77,1385141.0,10.247871,491.3235
CZ02,2021.0,1165829.0,29091.23,1372588.0,8.944337,516.46234
CZ02,2022.0,1583590.0,33943.37,1386824.0,10.293684,534.63934
CZ02,2023.0,1758451.0,38350.64,1439391.0,10.743083,490.1142
CZ03,2010.0,741812.0,15888.27,1205834.0,7.010243,1092.8555
CZ03,2011.0,1446395.0,16535.04,1207027.0,8.456263,855.41345
CZ03,2012.0,870639.0,16188.17,1207847.0,8.243434,1003.3808
CZ03,2013.0,1690613.0,16082.21,1209298.0,7.8720407,1024.3645
CZ03,2014.0,1706104.0,15835.44,1210176.0,9.344486,972.5962
CZ03,2015.0,1959704.0,16849.4,1212423.0,9.355737,812.335
CZ03,2016.0,2140774.0,17610.32,1214450.0,8.592797,985.3363
CZ03,2017.0,2301466.0,19447.76,1217411.0,8.496067,950.6521
CZ03,2018.0,2346970.0,20960.28,1221012.0,9.493704,804.9688
CZ03,2019.0,2510437.0,22304.26,1226805.0,9.393344,911.86426
CZ03,2020.0,2153310.0,21611.63,1233982.0,9.119778,1010.3388
CZ03,2021.0,2344083.0,23898.35,1212780.0,7.9579153,1127.5444
CZ03,2022.0,2950153.0,27690.85,1215754.0,9.2931185,1117.054
CZ03,2023.0,3030359.0,31144.43,1257691.0,9.663833,1019.99664
CZ04,2010.0,2788592.0,12899.89,1133425.0,6.717369,512.1422
CZ04,2011.0,876897.0,13214.11,1132252.0,8.449513,365.9277
CZ04,2012.0,3315776.0,12947.56,1131191.0,8.108541,422.7438
CZ04,2013.0,1077034.0,12477.23,1128490.0,7.5910463,445.9934
CZ04,2014.0,1100237.0,12092.47,1125429.0,9.226462,406.49988
CZ04,2015.0,1377367.0,13033.09,1123265.0,9.218306,354.8603
CZ04,2016.0,1565513.0,13199.78,1120654.0,8.538785,429.9488
CZ04,2017.0,1628407.0,14341.16,1118126.0,8.489957,423.94733
CZ04,2018.0,1814223.0,15154.22,1116766.0,9.512655,291.40662
CZ04,2019.0,1915168.0,16358.65,1115685.0,9.4949045,370.04663
CZ04,2020.0,1749706.0,15366.26,1115629.0,9.22805,416.9836
CZ04,2021.0,2214368.0,17002.35,1086606.0,7.901524,482.399
CZ04,2022.0,2514444.0,20344.38,1082108.0,9.309759,429.65125
CZ04,2023.0,2561996.0,22122.31,1105932.0,9.704663,441.50925
CZ05,2010.0,1239305.0,18361.36,1506467.0,6.9990354,897.8729
CZ05,2011.0,2344909.0,19380.13,1508735.0,8.429484,644.24994
CZ05,2012.0,1367623.0,18684.02,1508867.0,8.183704,785.8753
CZ05,2013.0,2718985.0,18459.56,1507980.0,7.9189906,770.4544
CZ05,2014.0,2570402.0,18396.16,1506503.0,9.487175,653.97644
CZ05,2015.0,3030641.0,19730.04,1506813.0,9.306587,639.5445
CZ05,2016.0,3268763.0,20853.03,1507209.0,8.595761,708.90045
CZ05,2017.0,3597251.0,23221.5,1508527.0,8.424714,799.44037
CZ05,2018.0,3716705.0,24995.82,1510726.0,9.540441,582.2649
CZ05,2019.0,3837414.0,26718.89,1513693.0,9.541003,713.336
CZ05,2020.0,3237689.0,26144.0,1517999.0,9.100589,841.012
CZ05,2021.0,3235221.0,28208.12,1496140.0,8.04593,795.6209
CZ05,2022.0,4770183.0,32366.68,1494671.0,9.154466,786.4647
CZ05,2023.0,4656586.0,36643.08,1533205.0,9.611562,874.6004
CZ06,2010.0,660001.0,22698.73,1671993.0,7.8609295,908.21075
CZ06,2011.0,1223675.0,24106.52,1675872.0,9.199606,609.1909
CZ06,2012.0,870185.0,23959.37,1678250.0,9.192282,696.18036
CZ06,2013.0,1656384.0,23910.2,1679857.0,8.771836,774.48846
CZ06,2014.0,1779880.0,23184.6,1680287.0,10.143631,779.767
CZ06,2015.0,1897104.0,24831.2,1682748.0,10.115533,614.1958
CZ06,2016.0,2085265.0,25780.98,1684500.0,9.363074,701.1776
CZ06,2017.0,2367867.0,28244.11,1687764.0,9.27034,688.7341
CZ06,2018.0,2538122.0,30897.38,1692123.0,10.2957115,601.2993
CZ06,2019.0,2593097.0,33306.67,1696941.0,10.23626,716.75586
CZ06,2020.0,1930040.0,33055.43,1701802.0,9.77281,856.2193
CZ06,2021.0,2360780.0,37229.78,1685220.0,8.792455,790.9946
CZ06,2022.0,3036639.0,42667.11,1688593.0,9.961293,738.3766
CZ06,2023.0,2995293.0,47863.32,1731977.0,10.439636,790.8363
CZ07,2010.0,300114.0,14468.97,1229931.0,7.7747626,525.8904
CZ07,2011.0,1315118.0,15334.07,1229117.0,8.835368,362.9732
CZ07,2012.0,417585.0,15031.56,1227668.0,8.939105,403.6236
CZ07,2013.0,1573679.0,14728.27,1225302.0,8.63649,416.99982
CZ07,2014.0,1631346.0,14809.14,1222655.0,10.120544,439.0545
CZ07,2015.0,1791371.0,15780.69,1220972.0,9.771271,345.7928
CZ07,2016.0,1935704.0,16563.39,1219394.0,9.181488,434.47113
CZ07,2017.0,2001988.0,18262.41,1217623.0,8.970012,426.95428
CZ07,2018.0,2206489.0,19538.42,1216234.0,10.082538,351.01224
CZ07,2019.0,2306244.0,21018.35,1215413.0,10.110026,410.52057
CZ07,2020.0,1761795.0,20346.68,1214570.0,9.514941,508.01468
CZ07,2021.0,1954771.0,22470.94,1198649.0,8.592488,439.6782
CZ07,2022.0,2698617.0,25723.59,1195362.0,9.624184,398.86285
CZ07,2023.0,2610402.0,28801.15,1212333.0,10.128995,504.63486
CZ08,2010.0,207246.0,15214.55,1239176.0,7.3216577,441.69998
CZ08,2011.0,699683.0,16258.18,1234705.0,8.456203,323.5645
CZ08,2012.0,289134.0,16034.92,1230613.0,8.387378,351.09616
CZ08,2013.0,821240.0,15072.89,1226602.0,8.117406,351.9287
CZ08,2014.0,826035.0,15157.91,1221832.0,9.674994,381.89984
CZ08,2015.0,879617.0,15999.45,1217676.0,9.418169,282.9571
CZ08,2016.0,991129.0,16754.79,1213311.0,8.724498,404.5143
CZ08,2017.0,1121657.0,18068.97,1209879.0,8.556505,402.17114
CZ08,2018.0,1217164.0,19672.97,1205886.0,9.505843,302.59515
CZ08,2019.0,1212394.0,20143.25,1203299.0,9.763967,341.56894
CZ08,2020.0,890233.0,18888.13,1200539.0,9.206018,419.74258
CZ08,2021.0,976340.0,21414.23,1183440.0,8.25744,374.69196
CZ08,2022.0,1618131.0,24777.1,1177989.0,9.144464,372.24768
CZ08,2023.0,1595347.0,26954.08,1189674.0,9.68883,426.5318
DE11,2010.0,1722864.0,162207.06,4000848.0,8.200844,649.25
DE11,2011.0,6414407.0,172290.08,3910637.0,9.940792,521.41956
DE11,2012.0,2070078.0,177460.79,3924922.0,9.490644,571.71155
DE11,2013.0,6806907.0,182164.85,3947568.0,8.8993435,651.82306
DE11,2014.0,7242899.0,188834.37,3972881.0,10.569777,544.5614
DE11,2015.0,7359466.0,199736.21,4008288.0,10.28876,470.89575
DE11,2016.0,7668679.0,204588.73,4069533.0,9.679724,563.8313
DE11,2017.0,7818325.0,216423.25,4098278.0,9.738487,601.553
DE11,2018.0,8081733.0,225516.35,4126688.0,10.828816,482.4734
DE11,2019.0,8342662.0,225928.14,4143418.0,10.281065,588.08234
DE11,2020.0,4237579.0,217907.93,4154223.0,10.554615,566.18787
DE11,2021.0,4297336.0,239156.22,4151094.0,9.099516,680.08234
DE11,2022.0,7080463.0,260432.89,4150949.0,10.924586,591.79785
DE11,2023.0,8062372.0,279461.82,4142738.0,10.945634,642.6344
DE12,2010.0,1818209.0,99508.17,2740503.0,8.784305,589.1151
DE12,2011.0,5649916.0,103937.53,2663588.0,10.610118,464.13327
DE12,2012.0,2093111.0,105215.18,2671524.0,10.021075,534.0376
DE12,2013.0,5730901.0,107180.69,2686573.0,9.411514,584.52606
DE12,2014.0,5894193.0,111159.41,2702831.0,11.134175,504.74454
DE12,2015.0,6123268.0,115730.45,2721266.0,10.884389,431.8676
DE12,2016.0,6325089.0,118750.42,2761977.0,10.204437,525.9342
DE12,2017.0,6504313.0,124211.75,2779314.0,10.336812,563.9515
DE12,2018.0,6680862.0,128826.19,2795783.0,11.413521,422.02948
DE12,2019.0,6811373.0,132415.25,2805129.0,10.904124,522.93494
DE12,2020.0,3817135.0,126879.0,2810854.0,11.335111,474.9756
DE12,2021.0,4017549.0,134529.71,2807601.0,9.711598,593.7729
DE12,2022.0,6060011.0,146034.34,2812482.0,11.572955,526.59894
DE12,2023.0,6823663.0,153668.82,2832121.0,11.596392,575.3498
DE13,2010.0,2296665.0,67165.08,2196018.0,8.099835,675.18427
DE13,2011.0,6606516.0,71393.73,2142723.0,9.832956,524.23474
DE13,2012.0,2694012.0,72504.58,2150906.0,9.112515,658.432
DE13,2013.0,6589912.0,74802.36,2162340.0,8.61411,692.26263
DE13,2014.0,6693515.0,78543.36,2174500.0,10.227864,647.3379
DE13,2015.0,6919449.0,80599.43,2191622.0,10.018077,538.7602
DE13,2016.0,7143259.0,83026.4,2224535.0,9.375163,661.78705
DE13,2017.0,7266409.0,86697.39,2239734.0,9.571686,642.45795
DE13,2018.0,7458889.0,89884.45,2254674.0,10.510882,553.5469
DE13,2019.0,7729185.0,92878.08,2264469.0,9.963196,635.2882
DE13,2020.0,5427957.0,89050.06,2271351.0,10.475685,562.8519
DE13,2021.0,5839124.0,93691.11,2276924.0,8.901805,706.584
DE13,2022.0,7776260.0,99609.97,2285156.0,10.817746,555.3779
DE13,2023.0,8108521.0,106146.72,2304974.0,10.835193,645.8979
DE14,2010.0,624063.0,60843.43,1807552.0,7.612131,764.8468
DE14,2011.0,3495881.0,64892.75,1761557.0,9.347864,609.61053
DE14,2012.0,788595.0,65955.72,1765089.0,8.810948,697.258
DE14,2013.0,3668055.0,68009.9,1772630.0,8.230355,732.57825
DE14,2014.0,3758669.0,70267.63,1781066.0,9.799441,677.78015
DE14,2015.0,3847619.0,72736.43,1795468.0,9.507373,591.07684
DE14,2016.0,4032687.0,76603.59,1823573.0,9.003642,727.5257
DE14,2017.0,4069609.0,79519.6,1834567.0,9.0886965,713.748
DE14,2018.0,4183651.0,82382.61,1846280.0,10.007553,581.6269
DE14,2019.0,4177185.0,84946.69,1856517.0,9.463323,705.36426
DE14,2020.0,2825265.0,82814.8,1863966.0,9.783542,647.2807
DE14,2021.0,2996210.0,88805.38,1867424.0,8.420077,814.9748
DE14,2022.0,4050125.0,95158.73,1876055.0,10.164632,652.9751
DE14,2023.0,4320328.0,101303.3,1887888.0,10.279567,723.28186
DE21,2010.0,7423908.0,198302.64,4346465.0,7.7153234,1504.9171
DE21,2011.0,17388631.0,212899.38,4313946.0,9.210734,1227.0623
DE21,2012.0,8413640.0,219268.97,4363176.0,8.775654,1420.7811
DE21,2013.0,18063305.0,228424.63,4415649.0,8.294463,1514.3147
DE21,2014.0,18231379.0,236930.23,4469342.0,9.736386,1325.4833
DE21,2015.0,18814569.0,248768.14,4519979.0,9.55257,1218.2693
DE21,2016.0,19575855.0,259090.26,4588944.0,9.095421,1465.5094
DE21,2017.0,20421863.0,272025.94,4633323.0,8.966016,1469.9144
DE21,2018.0,21705391.0,277669.75,4649534.0,10.0304985,1251.4677
DE21,2019.0,22539221.0,287978.47,4686163.0,9.595836,1473.8579
DE21,2020.0,13903665.0,279105.09,4710865.0,9.509213,1427.104
DE21,2021.0,14314424.0,301222.95,4719716.0,8.446936,1542.9487
DE21,2022.0,21779605.0,328384.19,4729243.0,9.96551,1365.4518
DE21,2023.0,23090882.0,352485.1,4705040.0,10.1843815,1476.5425
DE22,2010.0,448016.0,37091.79,1189194.0,8.135729,664.3562
DE22,2011.0,6547064.0,39618.8,1172475.0,9.534758,567.17395
DE22,2012.0,502398.0,39687.24,1175923.0,9.3184805,647.36273
DE22,2013.0,6511300.0,40830.72,1181472.0,8.964582,666.687
DE22,2014.0,6422194.0,43403.94,1189153.0,10.286133,577.7979
DE22,2015.0,6424385.0,44460.9,1197558.0,10.168402,535.9268
DE22,2016.0,6593608.0,45906.72,1212119.0,9.523626,647.6154
DE22,2017.0,6645511.0,48349.34,1219397.0,9.511947,642.2062
DE22,2018.0,6869590.0,49101.57,1230037.0,10.634023,570.5204
DE22,2019.0,7102736.0,51097.95,1238528.0,10.249009,624.55273
DE22,2020.0,4358544.0,50419.45,1244169.0,9.954501,645.9341
DE22,2021.0,4226678.0,53548.49,1247063.0,8.95234,713.1071
DE22,2022.0,6160935.0,58448.95,1253441.0,10.435331,641.3479
DE22,2023.0,6274601.0,62288.83,1244102.0,10.598409,682.7278
DE23,2010.0,460825.0,35133.99,1081417.0,7.4157376,589.68164
DE23,2011.0,2800457.0,37420.43,1071424.0,8.967516,457.68927
DE23,2012.0,503791.0,38252.93,1072091.0,8.68446,490.39554
DE23,2013.0,2866770.0,39281.71,1074738.0,8.249618,545.81067
DE23,2014.0,2923397.0,41731.71,1077991.0,9.791088,470.14142
DE23,2015.0,2962367.0,42891.32,1082761.0,9.632714,436.6312
DE23,2016.0,3139662.0,44322.76,1092339.0,9.019912,503.05176
DE23,2017.0,3197782.0,46976.49,1098378.0,8.898853,540.0353
DE23,2018.0,3206049.0,48108.62,1104407.0,10.019139,428.05292
DE23,2019.0,3331238.0,49364.26,1109269.0,9.769953,468.93884
DE23,2020.0,2103017.0,48685.24,1112102.0,9.487766,506.18933
DE23,2021.0,2107508.0,51954.87,1112267.0,8.323864,598.3038
DE23,2022.0,3009410.0,55988.14,1116741.0,9.922558,532.36676
DE23,2023.0,3197689.0,60311.39,1107750.0,10.044132,571.5761
DE24,2010.0,288156.0,31288.57,1076400.0,7.2209625,441.27844
DE24,2011.0,2727721.0,33069.97,1065322.0,8.908137,348.02628
DE24,2012.0,308781.0,33871.26,1061573.0,8.466442,375.51022
DE24,2013.0,2737216.0,34580.61,1058711.0,7.9913387,409.45624
DE24,2014.0,2672773.0,35820.04,1056365.0,9.701416,363.86395
DE24,2015.0,2765737.0,37592.4,1055955.0,9.430217,331.63263
DE24,2016.0,2980085.0,38644.49,1059358.0,8.814838,370.7199
DE24,2017.0,3027204.0,40409.95,1062394.0,8.747608,414.78348
DE24,2018.0,3063941.0,41821.82,1066840.0,9.907337,298.50674
DE24,2019.0,3159766.0,43030.17,1067482.0,9.677704,357.98456
DE24,2020.0,1966630.0,42045.82,1065371.0,9.47069,378.19672
DE24,2021.0,2097726.0,44646.72,1062085.0,8.156736,449.1787
DE24,2022.0,3029097.0,47232.17,1061929.0,9.795848,392.9205
DE24,2023.0,3244099.0,50527.99,1051868.0,9.900377,444.22913
DE25,2010.0,1384805.0,59582.47,1710145.0,8.006084,479.6524
DE25,2011.0,3853655.0,63369.69,1679849.0,9.6899,378.45898
DE25,2012.0,1617814.0,65688.24,1688414.0,9.320298,390.32364
DE25,2013.0,3939970.0,67494.01,1698515.0,8.774256,469.98022
DE25,2014.0,3998630.0,70161.35,1707376.0,10.398693,392.75455
DE25,2015.0,4159268.0,72842.94,1715195.0,10.246326,338.6545
DE25,2016.0,4380154.0,75928.06,1738686.0,9.570507,402.4124
DE25,2017.0,4416172.0,79327.61,1750059.0,9.589767,468.5335
DE25,2018.0,4728948.0,82472.68,1759643.0,10.592847,371.5582
DE25,2019.0,4740598.0,84645.39,1770401.0,10.239987,405.3755
DE25,2020.0,2548836.0,82428.89,1775169.0,10.234029,406.77548
DE25,2021.0,2757808.0,87026.18,1775704.0,8.897435,494.11487
DE25,2022.0,4481776.0,92575.53,1777143.0,10.594811,464.28204
DE25,2023.0,4891565.0,99180.7,1782419.0,10.728231,466.13123
DE26,2010.0,432625.0,41956.88,1321957.0,8.0771265,515.1062
DE26,2011.0,3212103.0,45054.89,1302144.0,9.75985,413.10214
DE26,2012.0,494646.0,45659.46,1299076.0,9.28973,471.344
DE26,2013.0,3311654.0,46347.6,1297727.0,8.827067,514.9346
DE26,2014.0,3363841.0,47940.7,1297992.0,10.425202,456.36368
DE26,2015.0,3539658.0,49450.48,1298849.0,10.172875,385.89383
DE26,2016.0,3599220.0,51529.76,1306048.0,9.580022,449.27026
DE26,2017.0,3772355.0,53733.58,1309209.0,9.609854,507.6847
DE26,2018.0,3897085.0,54836.34,1313375.0,10.698143,379.5967
DE26,2019.0,3920811.0,56179.54,1317124.0,10.249261,464.87427
DE26,2020.0,2334604.0,54577.33,1317619.0,10.402625,439.94046
DE26,2021.0,2501289.0,56986.37,1317507.0,8.983929,550.9815
DE26,2022.0,3574344.0,61737.31,1320513.0,10.76295,495.3041
DE26,2023.0,3879385.0,66662.79,1310561.0,10.745918,541.6746
DE27,2010.0,1241060.0,55802.28,1784753.0,7.5670056,745.3346
DE27,2011.0,6542906.0,59353.8,1778244.0,9.159817,604.9528
DE27,2012.0,1510569.0,61371.76,1783119.0,8.738687,656.1727
DE27,2013.0,6785534.0,62778.78,1792759.0,8.158408,705.7419
DE27,2014.0,6690636.0,65596.12,1806025.0,9.65191,608.7532
DE27,2015.0,6933897.0,68373.15,1821271.0,9.433242,586.0691
DE27,2016.0,7248893.0,71179.85,1846020.0,8.924751,682.8251
DE27,2017.0,7376142.0,73722.49,1857991.0,8.929841,694.7718
DE27,2018.0,7649504.0,75452.05,1873368.0,9.93153,570.4298
DE27,2019.0,7827653.0,79165.4,1887754.0,9.410488,700.49475
DE27,2020.0,5785130.0,77563.64,1899442.0,9.483353,651.7344
DE27,2021.0,5568968.0,80324.03,1905841.0,8.311847,744.62317
DE27,2022.0,7660690.0,86070.22,1917979.0,9.911391,648.5004
DE27,2023.0,7741780.0,91936.92,1903481.0,10.131298,715.86707
DE30,2010.0,6964453.0,105214.2,3442675.0,8.304201,55.294037
DE30,2011.0,11195552.0,110612.42,3278346.0,10.172403,46.027184
DE30,2012.0,8729239.0,112381.01,3326002.0,9.560718,47.719955
DE30,2013.0,13147365.0,116098.51,3375222.0,9.352554,48.524857
DE30,2014.0,13730796.0,122274.89,3421829.0,10.892334,43.818474
DE30,2015.0,14120409.0,129388.73,3469849.0,10.642832,41.685104
DE30,2016.0,14504532.0,136340.99,3520031.0,10.298187,38.057327
DE30,2017.0,14667095.0,144419.3,3574830.0,10.126383,54.330826
DE30,2018.0,15187405.0,152334.18,3613495.0,11.097328,29.782295
DE30,2019.0,15874794.0,159813.1,3644826.0,11.435597,38.18035
DE30,2020.0,7147756.0,159272.9,3669491.0,11.245216,38.711548
DE30,2021.0,8353125.0,171332.94,3664088.0,9.846497,50.34256
DE30,2022.0,13859684.0,185782.7,3677472.0,11.044827,36.81469
DE30,2023.0,14707787.0,199564.58,3632853.0,11.101631,52.164078
DE40,2010.0,579318.0,57352.78,2511525.0,8.216666,1807.6877
DE40,2011.0,5094799.0,59344.06,2461242.0,10.062758,1429.3823
DE40,2012.0,580600.0,61008.73,2453180.0,9.492916,1526.2308
DE40,2013.0,5271884.0,62312.69,2449511.0,9.309069,1514.4539
DE40,2014.0,5430854.0,65636.25,2449193.0,10.79269,1430.6498
DE40,2015.0,5677702.0,66756.37,2457872.0,10.4910755,1348.8502
DE40,2016.0,5850054.0,68645.66,2484826.0,10.133885,1245.2717
DE40,2017.0,6054255.0,72136.94,2494648.0,10.03151,1670.556
DE40,2018.0,6123531.0,74039.53,2504040.0,10.92305,969.2402
DE40,2019.0,6359566.0,77258.18,2511917.0,11.172361,1261.9362
