region,year,tourism_nights
MK00,2021.0,469953.0
MT00,2021.0,670628.0
NL11,2021.0,491424.0
NL12,2021.0,1464587.0
NL13,2021.0,696267.0
NL21,2021.0,1428281.0
NL22,2021.0,2740620.0
NL23,2021.0,269042.0
NL31,2021.0,1329132.0
NL32,2021.0,4552147.0
NL33,2021.0,3388909.0
NL34,2021.0,1032875.0
NL41,2021.0,2217382.0
NL42,2021.0,2209786.0
NO02,2021.0,1405100.0
NO06,2021.0,1440784.0
NO07,2021.0,1801635.0
NO08,2021.0,4054401.0
NO09,2021.0,1800822.0
NO0A,2021.0,3993419.0
NO0B,2021.0,67132.0
PL21,2021.0,4549407.0
PL22,2021.0,2278279.0
PL41,2021.0,1592920.0
PL42,2021.0,2379163.0
PL43,2021.0,545549.0
PL51,2021.0,3855871.0
PL52,2021.0,294785.0
PL61,2021.0,1175202.0
PL62,2021.0,1493630.0
PL63,2021.0,3403729.0
PL71,2021.0,993653.0
PL72,2021.0,790837.0
PL81,2021.0,931780.0
PL82,2021.0,915375.0
PL84,2021.0,632315.0
PL91,2021.0,2902954.0
PL92,2021.0,662738.0
PT11,2021.0,2680341.0
PT15,2021.0,4810190.0
PT16,2021.0,2469973.0
PT17,2021.0,2141091.0
PT18,2021.0,1117363.0
PT20,2021.0,785436.0
PT30,2021.0,989409.0
RO11,2021.0,1983038.0
RO12,2021.0,3147307.0
RO21,2021.0,1342762.0
RO22,2021.0,5386740.0
RO31,2021.0,1190721.0
RO32,2021.0,1145246.0
RO41,2021.0,1270241.0
RO42,2021.0,1063614.0
RS11,2021.0,296851.0
RS12,2021.0,535139.0
RS21,2021.0,1701728.0
RS22,2021.0,663219.0
SE11,2021.0,6462857.0
SE12,2021.0,3156585.0
SE21,2021.0,2196882.0
SE22,2021.0,3130585.0
SE23,2021.0,4903139.0
SE31,2021.0,2100423.0
SE32,2021.0,1520259.0
SE33,2021.0,1594118.0
SI03,2021.0,1671456.0
SI04,2021.0,1459479.0
SK01,2021.0,349978.0
SK02,2021.0,1017689.0
SK03,2021.0,1685814.0
SK04,2021.0,1303980.0
TR10,2021.0,8174774.0
TR21,2021.0,1577289.0
TR22,2021.0,4252371.0
TR31,2021.0,4125654.0
TR32,2021.0,9508431.0
TR33,2021.0,3645869.0
TR41,2021.0,3118487.0
TR42,2021.0,3868666.0
TR51,2021.0,3441866.0
TR52,2021.0,1598261.0
TR61,2021.0,14457844.0
TR62,2021.0,3974211.0
TR63,2021.0,1875894.0
TR71,2021.0,2784528.0
TR72,2021.0,1545347.0
TR81,2021.0,1036539.0
TR82,2021.0,919317.0
TR83,2021.0,1519832.0
TR90,2021.0,2503948.0
TRA1,2021.0,1213943.0
TRA2,2021.0,759956.0
TRB1,2021.0,1123153.0
TRB2,2021.0,1269381.0
TRC1,2021.0,1527991.0
TRC2,2021.0,1563809.0
TRC3,2021.0,1131696.0
AL01,2022.0,261012.0
AL02,2022.0,372722.0
AL03,2022.0,604128.0
AT11,2022.0,1437493.0
AT12,2022.0,2799336.0
AT13,2022.0,2422142.0
AT21,2022.0,3032996.0
AT22,2022.0,5052694.0
AT31,2022.0,2765348.0
AT32,2022.0,3991887.0
AT33,2022.0,2882171.0
AT34,2022.0,727294.0
BE10,2022.0,1471226.0
BE21,2022.0,967404.0
BE22,2022.0,460076.0
BE23,2022.0,592186.0
BE24,2022.0,665395.0
BE25,2022.0,2242107.0
BE31,2022.0,273400.0
BE32,2022.0,396924.0
BE33,2022.0,645839.0
BE34,2022.0,408709.0
BE35,2022.0,297664.0
BG31,2022.0,476771.0
BG32,2022.0,524432.0
BG33,2022.0,1272327.0
BG34,2022.0,2856454.0
BG41,2022.0,2101594.0
BG42,2022.0,2328611.0
CH01,2022.0,4930768.0
CH02,2022.0,3862874.0
CH03,2022.0,1105245.0
CH04,2022.0,2116484.0
CH05,2022.0,5188707.0
CH06,2022.0,2156619.0
CH07,2022.0,1735289.0
CY00,2022.0,1308002.0
CZ01,2022.0,2359364.0
CZ02,2022.0,1583590.0
CZ03,2022.0,2950153.0
CZ04,2022.0,2514444.0
CZ05,2022.0,4770183.0
CZ06,2022.0,3036639.0
CZ07,2022.0,2698617.0
CZ08,2022.0,1618131.0
DE11,2022.0,7080463.0
DE12,2022.0,6060011.0
DE13,2022.0,7776260.0
DE14,2022.0,4050125.0
DE21,2022.0,21779605.0
DE22,2022.0,6160935.0
DE23,2022.0,3009410.0
DE24,2022.0,3029097.0
DE25,2022.0,4481776.0
DE26,2022.0,3574344.0
DE27,2022.0,7660690.0
DE30,2022.0,13859684.0
DE40,2022.0,6051964.0
DE50,2022.0,1922804.0
DE60,2022.0,10492942.0
DE71,2022.0,10391895.0
DE72,2022.0,1186554.0
DE73,2022.0,3785929.0
DE80,2022.0,11918189.0
DE91,2022.0,3393082.0
DE92,2022.0,3563613.0
DE93,2022.0,3686751.0
DE94,2022.0,6399394.0
DEA1,2022.0,7091472.0
DEA2,2022.0,7214787.0
DEA3,2022.0,2456727.0
DEA4,2022.0,2422595.0
DEA5,2022.0,4216937.0
DEB1,2022.0,3543425.0
DEB2,2022.0,1978481.0
DEB3,2022.0,3653969.0
DEC0,2022.0,1094043.0
DED2,2022.0,5183225.0
DED4,2022.0,2399665.0
DED5,2022.0,3099435.0
DEE0,2022.0,4438710.0
DEF0,2022.0,9493610.0
DEG0,2022.0,5081015.0
DK01,2022.0,5328646.0
DK02,2022.0,689034.0
DK03,2022.0,2634387.0
DK04,2022.0,1900859.0
DK05,2022.0,1085293.0
EA19,2022.0,748574219.0
EA20,2022.0,751880023.0
EE00,2022.0,2153083.0
EL30,2022.0,2372822.0
EL41,2022.0,449159.0
EL42,2022.0,1643699.0
EL43,2022.0,1190635.0
EL51,2022.0,725078.0
EL52,2022.0,2289238.0
EL53,2022.0,213787.0
EL54,2022.0,829214.0
EL61,2022.0,1118731.0
EL62,2022.0,771517.0
EL63,2022.0,879852.0
EL64,2022.0,1057615.0
EL65,2022.0,1712165.0
ES11,2022.0,6966061.0
ES12,2022.0,3065813.0
ES13,2022.0,2257287.0
ES21,2022.0,3606749.0
ES22,2022.0,1381340.0
ES23,2022.0,733888.0
ES24,2022.0,4358591.0
ES30,2022.0,10982123.0
ES41,2022.0,6306517.0
ES42,2022.0,3155962.0
ES43,2022.0,2130103.0
ES51,2022.0,17189040.0
ES52,2022.0,14931894.0
ES53,2022.0,5430690.0
ES61,2022.0,25875656.0
ES62,2022.0,2187763.0
ES63,2022.0,107476.0
ES64,2022.0,94141.0
ES70,2022.0,9276500.0
FI19,2022.0,3268437.0
FI1B,2022.0,3511031.0
FI1C,2022.0,2405024.0
FI1D,2022.0,4283758.0
FI20,2022.0,160278.0
FR10,2022.0,30320023.0
FRB0,2022.0,4864019.0
FRC1,2022.0,3506643.0
FRC2,2022.0,1495394.0
FRD1,2022.0,3869490.0
FRD2,2022.0,2416738.0
FRE1,2022.0,4867194.0
FRE2,2022.0,2232438.0
FRF1,2022.0,4131118.0
FRF2,2022.0,2079416.0
FRF3,2022.0,2970523.0
FRG0,2022.0,6515905.0
FRH0,2022.0,6802826.0
FRI1,2022.0,7847042.0
FRI2,2022.0,1151277.0
FRI3,2022.0,4472934.0
FRJ1,2022.0,6631739.0
FRJ2,2022.0,5606514.0
FRK1,2022.0,2996695.0
FRK2,2022.0,15528942.0
FRL0,2022.0,15792096.0
FRM0,2022.0,2401097.0
FRY1,2022.0,1035830.0
FRY2,2022.0,1021099.0
FRY3,2022.0,355611.0
FRY4,2022.0,1493738.0
FRY5,2022.0,85595.0
HR02,2022.0,191162.0
HR03,2022.0,2548689.0
HR05,2022.0,262640.0
HR06,2022.0,303313.0
HU11,2022.0,1226530.0
HU12,2022.0,795453.0
HU21,2022.0,1654771.0
HU22,2022.0,2943250.0
HU23,2022.0,1590928.0
HU31,2022.0,1688209.0
HU32,2022.0,1295130.0
HU33,2022.0,1087028.0
IE04,2022.0,3006000.0
IE05,2022.0,4646000.0
IE06,2022.0,2338000.0
IS00,2022.0,1205543.0
ITC1,2022.0,4511183.0
ITC2,2022.0,1449763.0
ITC3,2022.0,5320108.0
ITC4,2022.0,11377255.0
ITF1,2022.0,3601603.0
ITF2,2022.0,227821.0
ITF3,2022.0,7634218.0
ITF4,2022.0,6454193.0
ITF5,2022.0,1409280.0
ITF6,2022.0,4771761.0
ITG1,2022.0,5977052.0
ITG2,2022.0,5514486.0
ITH1,2022.0,8156878.0
ITH2,2022.0,8062867.0
ITH3,2022.0,10888912.0
ITH4,2022.0,2133491.0
ITH5,2022.0,21521083.0
ITI1,2022.0,9330483.0
ITI2,2022.0,2248614.0
ITI3,2022.0,3984749.0
ITI4,2022.0,10549172.0
LI00,2022.0,2528.0
LT01,2022.0,650636.0
LT02,2022.0,1795567.0
LU00,2022.0,275663.0
LV00,2022.0,1150122.0
ME00,2022.0,344600.0
MK00,2022.0,489260.0
MT00,2022.0,660804.0
NL11,2022.0,651218.0
NL12,2022.0,1649192.0
NL13,2022.0,1046734.0
NL21,2022.0,1583385.0
NL22,2022.0,3049498.0
NL23,2022.0,383796.0
NL31,2022.0,1793244.0
NL32,2022.0,6946257.0
NL33,2022.0,4554183.0
NL34,2022.0,941177.0
NL41,2022.0,3156629.0
NL42,2022.0,2681315.0
NO02,2022.0,1513136.0
NO06,2022.0,1718596.0
NO07,2022.0,2034370.0
NO08,2022.0,6384656.0
NO09,2022.0,2047681.0
NO0A,2022.0,4647753.0
NO0B,2022.0,85824.0
PL21,2022.0,6477264.0
PL22,2022.0,3613962.0
PL41,2022.0,2344334.0
PL42,2022.0,3099997.0
PL43,2022.0,681166.0
PL51,2022.0,5743078.0
PL52,2022.0,428512.0
PL61,2022.0,1746977.0
PL62,2022.0,1857830.0
PL63,2022.0,4480318.0
PL71,2022.0,1677738.0
PL72,2022.0,1046128.0
PL81,2022.0,1345730.0
PL82,2022.0,1332005.0
PL84,2022.0,735829.0
PL91,2022.0,5391376.0
PL92,2022.0,979608.0
PT11,2022.0,3704532.0
PT15,2022.0,4523164.0
PT16,2022.0,3292328.0
PT17,2022.0,3349586.0
PT18,2022.0,1300083.0
PT20,2022.0,917133.0
PT30,2022.0,1339116.0
RO11,2022.0,2423601.0
RO12,2022.0,3765191.0
RO21,2022.0,1688102.0
RO22,2022.0,5009757.0
RO31,2022.0,1455264.0
RO32,2022.0,1688938.0
RO41,2022.0,1485227.0
RO42,2022.0,1244797.0
RS11,2022.0,285395.0
RS12,2022.0,374173.0
RS21,2022.0,1457768.0
RS22,2022.0,613363.0
SE11,2022.0,9192266.0
SE12,2022.0,3856992.0
SE21,2022.0,2499971.0
SE22,2022.0,3747548.0
SE23,2022.0,6033382.0
SE31,2022.0,2441796.0
SE32,2022.0,1628998.0
SE33,2022.0,1873494.0
SI03,2022.0,1496349.0
SI04,2022.0,1244249.0
SK01,2022.0,601769.0
SK02,2022.0,1318063.0
SK03,2022.0,2407453.0
SK04,2022.0,1894568.0
TR10,2022.0,10313819.0
TR21,2022.0,1628532.0
TR22,2022.0,4706346.0
TR31,2022.0,4745721.0
TR32,2022.0,10055916.0
TR33,2022.0,3901581.0
TR41,2022.0,4163474.0
TR42,2022.0,4590781.0
TR51,2022.0,4543337.0
TR52,2022.0,1711990.0
TR61,2022.0,14789223.0
TR62,2022.0,4409260.0
TR63,2022.0,2107176.0
TR71,2022.0,2800534.0
TR72,2022.0,1667351.0
TR81,2022.0,1165777.0
TR82,2022.0,1009598.0
TR83,2022.0,2273580.0
TR90,2022.0,2929817.0
TRA1,2022.0,1482972.0
TRA2,2022.0,827482.0
TRB1,2022.0,1249466.0
TRB2,2022.0,1186842.0
TRC1,2022.0,1969940.0
TRC2,2022.0,1939632.0
TRC3,2022.0,1381212.0
AL01,2023.0,467356.0
AL02,2023.0,514057.0
AL03,2023.0,961626.0
AT11,2023.0,1418992.0
AT12,2023.0,2967582.0
AT13,2023.0,2772649.0
AT21,2023.0,2914438.0
AT22,2023.0,5011759.0
AT31,2023.0,2871778.0
AT32,2023.0,3973393.0
AT33,2023.0,2891267.0
AT34,2023.0,765972.0
BE10,2023.0,1588099.0
BE21,2023.0,990171.0
BE22,2023.0,430477.0
BE23,2023.0,584994.0
BE24,2023.0,714622.0
BE25,2023.0,2078078.0
BE31,2023.0,266799.0
BE32,2023.0,360979.0
BE33,2023.0,630255.0
BE34,2023.0,375723.0
BE35,2023.0,277413.0
BG31,2023.0,495294.0
BG32,2023.0,522275.0
BG33,2023.0,1287233.0
BG34,2023.0,3056701.0
BG41,2023.0,2370296.0
BG42,2023.0,2599877.0
CH01,2023.0,4993813.0
CH02,2023.0,3816458.0
CH03,2023.0,1172130.0
CH04,2023.0,2268553.0
CH05,2023.0,4971858.0
CH06,2023.0,2094788.0
CH07,2023.0,1553739.0
CY00,2023.0,1204822.0
CZ01,2023.0,2428827.0
CZ02,2023.0,1758451.0
CZ03,2023.0,3030359.0
CZ04,2023.0,2561996.0
CZ05,2023.0,4656586.0
CZ06,2023.0,2995293.0
CZ07,2023.0,2610402.0
CZ08,2023.0,1595347.0
DE11,2023.0,8062372.0
DE12,2023.0,6823663.0
DE13,2023.0,8108521.0
DE14,2023.0,4320328.0
DE21,2023.0,23090882.0
DE22,2023.0,6274601.0
DE23,2023.0,3197689.0
DE24,2023.0,3244099.0
DE25,2023.0,4891565.0
DE26,2023.0,3879385.0
DE27,2023.0,7741780.0
DE30,2023.0,14707787.0
DE40,2023.0,6378999.0
DE50,2023.0,2068131.0
DE60,2023.0,11168829.0
DE71,2023.0,12055612.0
DE72,2023.0,1296259.0
DE73,2023.0,4046121.0
DE80,2023.0,12029243.0
DE91,2023.0,3692132.0
DE92,2023.0,3894173.0
DE93,2023.0,3818669.0
DE94,2023.0,6533153.0
DEA1,2023.0,8117249.0
DEA2,2023.0,7967259.0
DEA3,2023.0,2646959.0
DEA4,2023.0,2605766.0
DEA5,2023.0,4690786.0
DEB1,2023.0,3724596.0
DEB2,2023.0,2022469.0
DEB3,2023.0,3928818.0
DEC0,2023.0,1143891.0
DED2,2023.0,5731006.0
DED4,2023.0,2531707.0
DED5,2023.0,3407197.0
DEE0,2023.0,4658456.0
DEF0,2023.0,9780253.0
DEG0,2023.0,5591052.0
DK01,2023.0,5466926.0
DK02,2023.0,640143.0
DK03,2023.0,2521852.0
DK04,2023.0,1835097.0
DK05,2023.0,1066693.0
EA20,2023.0,771161776.0
EE00,2023.0,2109068.0
EL30,2023.0,2754550.0
EL41,2023.0,509527.0
EL42,2023.0,1827779.0
EL43,2023.0,1341093.0
EL51,2023.0,780080.0
EL52,2023.0,2648999.0
EL53,2023.0,252331.0
EL54,2023.0,970366.0
EL61,2023.0,1231517.0
EL62,2023.0,876675.0
EL63,2023.0,999656.0
EL64,2023.0,1191869.0
EL65,2023.0,1966991.0
ES11,2023.0,6952643.0
ES12,2023.0,3262839.0
ES13,2023.0,2322283.0
ES21,2023.0,3778113.0
ES22,2023.0,1433254.0
ES23,2023.0,781558.0
ES24,2023.0,4466351.0
ES30,2023.0,11706679.0
ES41,2023.0,6702777.0
ES42,2023.0,3254379.0
ES43,2023.0,2179237.0
ES51,2023.0,17279556.0
ES52,2023.0,14856537.0
ES53,2023.0,5498529.0
ES61,2023.0,25559395.0
ES62,2023.0,2362068.0
ES63,2023.0,101837.0
ES64,2023.0,106510.0
ES70,2023.0,9120321.0
FI19,2023.0,3369409.0
FI1B,2023.0,3630422.0
FI1C,2023.0,2454130.0
FI1D,2023.0,4330270.0
FI20,2023.0,149280.0
FR10,2023.0,30272734.0
FRB0,2023.0,4903831.0
FRC1,2023.0,3512485.0
FRC2,2023.0,1521407.0
FRD1,2023.0,3690362.0
FRD2,2023.0,2352677.0
FRE1,2023.0,4765115.0
FRE2,2023.0,2274372.0
FRF1,2023.0,4207361.0
FRF2,2023.0,2144989.0
FRF3,2023.0,2911198.0
FRG0,2023.0,6399892.0
FRH0,2023.0,6671329.0
FRI1,2023.0,7718498.0
FRI2,2023.0,1106970.0
FRI3,2023.0,4314049.0
FRJ1,2023.0,6363490.0
FRJ2,2023.0,5620815.0
FRK1,2023.0,3043524.0
FRK2,2023.0,15015952.0
FRL0,2023.0,15267110.0
FRM0,2023.0,2174910.0
FRY1,2023.0,1110703.0
FRY2,2023.0,1081029.0
FRY3,2023.0,382911.0
FRY4,2023.0,1423882.0
FRY5,2023.0,153119.0
HR02,2023.0,205154.0
HR03,2023.0,2685709.0
HR05,2023.0,296951.0
HR06,2023.0,309945.0
HU11,2023.0,1258594.0
HU12,2023.0,789417.0
HU21,2023.0,1571513.0
HU22,2023.0,2696494.0
HU23,2023.0,1401343.0
HU31,2023.0,1767114.0
HU32,2023.0,1212276.0
HU33,2023.0,1051335.0
IE04,2023.0,2710997.0
IE05,2023.0,4764995.0
IE06,2023.0,2746001.0
IS00,2023.0,1227838.0
ITC1,2023.0,4478318.0
ITC2,2023.0,1556760.0
ITC3,2023.0,5246896.0
ITC4,2023.0,10822760.0
ITF1,2023.0,3736078.0
ITF2,2023.0,257369.0
ITF3,2023.0,8316897.0
ITF4,2023.0,6413131.0
ITF5,2023.0,1496082.0
ITF6,2023.0,5278732.0
ITG1,2023.0,6185372.0
ITG2,2023.0,5075668.0
ITH1,2023.0,7946121.0
ITH2,2023.0,8250561.0
ITH3,2023.0,10756763.0
ITH4,2023.0,2246055.0
ITH5,2023.0,21173214.0
ITI1,2023.0,9154775.0
ITI2,2023.0,2385014.0
ITI3,2023.0,4113119.0
ITI4,2023.0,11227833.0
LI00,2023.0,3322.0
LT01,2023.0,626301.0
LT02,2023.0,1796828.0
LU00,2023.0,275176.0
LV00,2023.0,1126403.0
ME00,2023.0,412260.0
MK00,2023.0,481657.0
MT00,2023.0,685300.0
NL11,2023.0,651205.0
NL12,2023.0,1594685.0
NL13,2023.0,948196.0
NL21,2023.0,1852229.0
NL22,2023.0,3146784.0
NL23,2023.0,479906.0
NL31,2023.0,1754386.0
NL32,2023.0,7563502.0
NL33,2023.0,4505189.0
NL34,2023.0,983435.0
NL35,2023.0,1754386.0
NL36,2023.0,4505189.0
NL41,2023.0,2684361.0
NL42,2023.0,2572661.0
NO02,2023.0,1432665.0
NO06,2023.0,1827895.0
NO07,2023.0,2049130.0
NO08,2023.0,6568994.0
NO09,2023.0,2011462.0
NO0A,2023.0,4673663.0
NO0B,2023.0,72045.0
PL21,2023.0,6265112.0
PL22,2023.0,3634719.0
PL41,2023.0,2247657.0
PL42,2023.0,3271044.0
PL43,2023.0,642503.0
PL51,2023.0,5978792.0
PL52,2023.0,415669.0
PL61,2023.0,1750166.0
PL62,2023.0,1876323.0
PL63,2023.0,4378691.0
PL71,2023.0,1710317.0
PL72,2023.0,1056177.0
PL81,2023.0,1371427.0
PL82,2023.0,1346290.0
PL84,2023.0,716743.0
PL91,2023.0,5498820.0
PL92,2023.0,1006947.0
PT11,2023.0,3887319.0
PT15,2023.0,4123311.0
PT19,2023.0,2359798.0
PT1A,2023.0,2829581.0
PT1B,2023.0,621212.0
PT1C,2023.0,1292600.0
PT1D,2023.0,1186015.0
PT20,2023.0,894583.0
PT30,2023.0,1301102.0
RO11,2023.0,2518261.0
RO12,2023.0,3987344.0
RO21,2023.0,1731421.0
RO22,2023.0,5519882.0
RO31,2023.0,1632967.0
RO32,2023.0,1712965.0
RO41,2023.0,1691844.0
RO42,2023.0,1392823.0
RS11,2023.0,240075.0
RS12,2023.0,338140.0
RS21,2023.0,1308205.0
RS22,2023.0,600139.0
SE11,2023.0,9295592.0
SE12,2023.0,3888374.0
SE21,2023.0,2459143.0
SE22,2023.0,3820981.0
SE23,2023.0,6267449.0
SE31,2023.0,2397423.0
SE32,2023.0,1569717.0
SE33,2023.0,1919951.0
SI03,2023.0,1288124.0
SI04,2023.0,1021374.0
SK01,2023.0,698707.0
SK02,2023.0,1445451.0
SK03,2023.0,2604094.0
SK04,2023.0,2039379.0
TR10,2023.0,7371969.0
TR21,2023.0,1327476.0
TR22,2023.0,2678030.0
TR31,2023.0,3964832.0
TR32,2023.0,8116965.0
TR33,2023.0,2891793.0
TR41,2023.0,3126304.0
TR42,2023.0,3904173.0
TR51,2023.0,4889043.0
TR52,2023.0,1395372.0
TR61,2023.0,13115471.0
TR62,2023.0,3351185.0
TR63,2023.0,1306916.0
TR71,2023.0,1850099.0
TR72,2023.0,1330779.0
TR81,2023.0,858665.0
TR82,2023.0,679509.0
TR83,2023.0,1756369.0
TR90,2023.0,1907820.0
TRA1,2023.0,844909.0
TRA2,2023.0,564989.0
TRB1,2023.0,791373.0
TRB2,2023.0,688251.0
TRC1,2023.0,1395422.0
TRC2,2023.0,1288873.0
TRC3,2023.0,870556.0
AL01,2024.0,501278.0
AL02,2024.0,598752.0
AL03,2024.0,939645.0
AT11,2024.0,1495653.0
AT12,2024.0,2908476.0
AT13,2024.0,2964647.0
AT21,2024.0,2884874.0
AT22,2024.0,5009733.0
AT31,2024.0,2941592.0
AT32,2024.0,3959857.0
AT33,2024.0,2929211.0
AT34,2024.0,759321.0
BE10,2024.0,1585037.0
BE21,2024.0,1054403.0
BE22,2024.0,425059.0
BE23,2024.0,610596.0
BE24,2024.0,718643.0
BE25,2024.0,2064697.0
BE31,2024.0,261919.0
BE32,2024.0,356963.0
BE33,2024.0,604348.0
BE34,2024.0,368572.0
BE35,2024.0,283142.0
BG31,2024.0,526436.0
BG32,2024.0,513295.0
BG33,2024.0,1381343.0
BG34,2024.0,3073592.0
BG41,2024.0,2405961.0
BG42,2024.0,2705174.0
CH01,2024.0,4927556.0
CH02,2024.0,3686771.0
CH03,2024.0,1229875.0
CH04,2024.0,2471499.0
CH05,2024.0,4959351.0
CH06,2024.0,2104865.0
CH07,2024.0,1503689.0
CY00,2024.0,1348998.0
CZ01,2024.0,2368471.0
CZ02,2024.0,1707252.0
CZ03,2024.0,2979883.0
CZ04,2024.0,2482555.0
CZ05,2024.0,4498712.0
CZ06,2024.0,2953004.0
CZ07,2024.0,2468966.0
CZ08,2024.0,1562834.0
DE11,2024.0,8506325.0
DE12,2024.0,6970045.0
DE13,2024.0,8097720.0
DE14,2024.0,4299262.0
DE21,2024.0,23697557.0
DE22,2024.0,6164682.0
DE23,2024.0,3189641.0
DE24,2024.0,3210196.0
DE25,2024.0,4956865.0
DE26,2024.0,3908785.0
DE27,2024.0,7795057.0
DE30,2024.0,14791638.0
DE40,2024.0,6513851.0
DE50,2024.0,2096570.0
DE60,2024.0,11100835.0
DE71,2024.0,12538362.0
DE72,2024.0,1298752.0
DE73,2024.0,3946092.0
DE80,2024.0,12395976.0
DE91,2024.0,3750103.0
DE92,2024.0,3832496.0
DE93,2024.0,3785513.0
DE94,2024.0,6659059.0
DEA1,2024.0,7958612.0
DEA2,2024.0,8214556.0
DEA3,2024.0,2671870.0
DEA4,2024.0,2563660.0
DEA5,2024.0,4754839.0
DEB1,2024.0,3674286.0
DEB2,2024.0,1951231.0
DEB3,2024.0,3919951.0
DEC0,2024.0,1129308.0
DED2,2024.0,5929925.0
DED4,2024.0,2492164.0
DED5,2024.0,3363307.0
DEE0,2024.0,4645106.0
DEF0,2024.0,9761204.0
DEG0,2024.0,5697281.0
DK01,2024.0,5287150.0
DK02,2024.0,628592.0
DK03,2024.0,2564561.0
DK04,2024.0,1899016.0
DK05,2024.0,1072880.0
EA20,2024.0,772744087.0
EE00,2024.0,2099208.0
EL30,2024.0,2817308.0
EL41,2024.0,492003.0
EL42,2024.0,1847309.0
EL43,2024.0,1381228.0
EL51,2024.0,791611.0
EL52,2024.0,2740555.0
EL53,2024.0,258093.0
EL54,2024.0,1057472.0
EL61,2024.0,1255742.0
EL62,2024.0,923921.0
EL63,2024.0,953371.0
EL64,2024.0,1207968.0
EL65,2024.0,2108429.0
ES11,2024.0,7044716.0
ES12,2024.0,3302084.0
ES13,2024.0,2312959.0
ES21,2024.0,3861901.0
ES22,2024.0,1464915.0
ES23,2024.0,794117.0
ES24,2024.0,4578367.0
ES30,2024.0,11743531.0
ES41,2024.0,6751753.0
ES42,2024.0,3409166.0
ES43,2024.0,2244446.0
ES51,2024.0,16552687.0
ES52,2024.0,15242125.0
ES53,2024.0,5451107.0
ES61,2024.0,25272273.0
ES62,2024.0,2542467.0
ES63,2024.0,84952.0
ES64,2024.0,108123.0
ES70,2024.0,9261271.0
FI19,2024.0,3318865.0
FI1B,2024.0,3678052.0
FI1C,2024.0,2248059.0
FI1D,2024.0,3701256.0
FI20,2024.0,147612.0
FR10,2024.0,29379936.0
FRB0,2024.0,4774659.0
FRC1,2024.0,3400622.0
FRC2,2024.0,1494078.0
FRD1,2024.0,3562647.0
FRD2,2024.0,2290039.0
FRE1,2024.0,4674241.0
FRE2,2024.0,2204401.0
FRF1,2024.0,4181442.0
FRF2,2024.0,2085461.0
FRF3,2024.0,2761709.0
FRG0,2024.0,6196852.0
FRH0,2024.0,6391144.0
FRI1,2024.0,7643383.0
FRI2,2024.0,1099890.0
FRI3,2024.0,4248750.0
FRJ1,2024.0,6322596.0
FRJ2,2024.0,5554542.0
FRK1,2024.0,2938052.0
FRK2,2024.0,14652228.0
FRL0,2024.0,15132758.0
FRM0,2024.0,2334836.0
FRY1,2024.0,1100675.0
FRY2,2024.0,1032901.0
FRY3,2024.0,372425.0
FRY4,2024.0,1425316.0
FRY5,2024.0,162664.0
HR02,2024.0,205285.0
HR03,2024.0,2942897.0
HR05,2024.0,315726.0
HR06,2024.0,309176.0
HU11,2024.0,1354451.0
HU12,2024.0,766028.0
HU21,2024.0,1711222.0
HU22,2024.0,2904100.0
HU23,2024.0,1416468.0
HU31,2024.0,1783150.0
HU32,2024.0,1285409.0
HU33,2024.0,1103538.0
IE04,2024.0,3041998.0
IE05,2024.0,5005990.0
IE06,2024.0,3131999.0
ITC1,2024.0,4415741.0
ITC2,2024.0,1487060.0
ITC3,2024.0,5116139.0
ITC4,2024.0,10757790.0
ITF1,2024.0,3897693.0
ITF2,2024.0,233728.0
ITF3,2024.0,7881123.0
ITF4,2024.0,6518152.0
ITF5,2024.0,1471465.0
ITF6,2024.0,5057594.0
ITG1,2024.0,6368549.0
ITG2,2024.0,5071904.0
ITH1,2024.0,7822560.0
ITH2,2024.0,8254468.0
ITH3,2024.0,10281624.0
ITH4,2024.0,2268417.0
ITH5,2024.0,21123083.0
ITI1,2024.0,8777824.0
ITI2,2024.0,2420706.0
ITI3,2024.0,4223435.0
ITI4,2024.0,11268739.0
LI00,2024.0,4455.0
LT01,2024.0,635822.0
LT02,2024.0,2014365.0
LU00,2024.0,300377.0
LV00,2024.0,1164398.0
ME00,2024.0,423188.0
MK00,2024.0,482771.0
MT00,2024.0,713471.0
NL11,2024.0,738746.0
NL12,2024.0,1521349.0
NL13,2024.0,1156564.0
NL21,2024.0,1961547.0
NL22,2024.0,3211616.0
NL23,2024.0,461853.0
NL32,2024.0,7966092.0
NL34,2024.0,937515.0
NL35,2024.0,1812467.0
NL36,2024.0,4680417.0
NL41,2024.0,2701152.0
NL42,2024.0,2750150.0
NO02,2024.0,1361125.0
NO06,2024.0,1827862.0
NO07,2024.0,2244980.0
NO08,2024.0,6717478.0
NO09,2024.0,1968242.0
NO0A,2024.0,4907564.0
NO0B,2024.0,64969.0
PL21,2024.0,6271701.0
PL22,2024.0,3665079.0
PL41,2024.0,2348590.0
PL42,2024.0,3736863.0
PL43,2024.0,592477.0
PL51,2024.0,6316668.0
PL52,2024.0,435260.0
PL61,2024.0,1787630.0
PL62,2024.0,2027874.0
PL63,2024.0,4694194.0
PL71,2024.0,1809890.0
PL72,2024.0,1106405.0
PL81,2024.0,1366458.0
PL82,2024.0,1290833.0
PL84,2024.0,699187.0
PL91,2024.0,5918562.0
PL92,2024.0,1053694.0
PT11,2024.0,4010370.0
PT15,2024.0,4106377.0
PT19,2024.0,2564500.0
