region,year,population
UKD3,1997,2526639.0
UKD4,1997,1411924.0
UKE1,1997,879215.0
UKE2,1997,729297.0
UKE3,1997,1277415.0
UKE4,1997,2073480.0
UKF1,1997,1970894.0
UKF2,1997,1524108.0
UKF3,1997,619193.0
UKG1,1997,1194033.0
UKG2,1997,1469902.0
UKG3,1997,2598726.0
UKH1,1997,2121715.0
UKH2,1997,1553115.0
UKH3,1997,1575008.0
UKJ1,1997,2048748.0
UKJ2,1997,2491949.0
UKJ3,1997,1743873.0
UKJ4,1997,1542184.0
UKK1,1997,2116824.0
UKK2,1997,1160398.0
UKK3,1997,482997.0
UKK4,1997,1049986.0
UKL1,1997,1855698.0
UKL2,1997,1037390.0
UKN0,1997,1666710.0
CH01,1998,1278174.0
CH02,1998,1644527.0
CH03,1998,982386.0
CH04,1998,1181614.0
CH05,1998,1036181.0
CH06,1998,667995.0
CH07,1998,305588.0
CY00,1998,675215.0
EFTA,1998,11817765.0
EL30,1998,3831464.0
EL41,1998,198142.0
EL42,1998,297434.0
EL43,1998,568932.0
EL51,1998,581443.0
EL52,1998,1804842.0
EL53,1998,289817.0
EL54,1998,335469.0
EL61,1998,740666.0
EL62,1998,201027.0
EL63,1998,709273.0
EL64,1998,551830.0
EL65,1998,582911.0
ES11,1998,2712444.0
ES12,1998,1076012.0
ES13,1998,532564.0
ES21,1998,2089757.0
ES22,1998,541557.0
ES23,1998,271423.0
ES24,1998,1199172.0
ES30,1998,5242444.0
ES41,1998,2494206.0
ES42,1998,1725584.0
ES43,1998,1062980.0
ES51,1998,6233350.0
ES52,1998,4049388.0
ES53,1998,792343.0
ES61,1998,7221919.0
ES62,1998,1142030.0
ES63,1998,70311.0
ES64,1998,63143.0
ES70,1998,1622822.0
EU28,1998,485877558.0
FI19,1998,1316784.0
FI1B,1998,1344989.0
FI1C,1998,1131223.0
FI1D,1998,1328961.0
FI20,1998,25392.0
FR10,1998,10912622.0
FRB0,1998,2438205.0
FRC1,1998,1613233.0
FRC2,1998,1115914.0
FRD1,1998,1418774.0
FRD2,1998,1779392.0
FRE1,1998,3995437.0
FRE2,1998,1856335.0
FRF1,1998,1719985.0
FRF2,1998,1346318.0
FRF3,1998,2312566.0
FRG0,1998,3200459.0
FRH0,1998,2888237.0
FRI1,1998,2888793.0
FRI2,1998,712602.0
FRI3,1998,1635088.0
FRJ1,1998,2273724.0
FRJ2,1998,2533766.0
FRK1,1998,1309619.0
FRK2,1998,5608783.0
FRL0,1998,4479644.0
FRM0,1998,259466.0
FRY2,1998,377221.0
FRY3,1998,150242.0
FRY4,1998,692184.0
LI00,1998,31320.0
LU00,1998,422050.0
MK00,1998,2002340.0
MT00,1998,376513.0
PL21,1998,3206630.0
PL22,1998,4894230.0
PL41,1998,3346045.0
PL42,1998,1729848.0
PL43,1998,1020345.0
PL51,1998,2985381.0
PL52,1998,1091077.0
PL61,1998,2098018.0
PL62,1998,1460432.0
PL63,1998,2179104.0
PT11,1998,3608348.0
PT15,1998,372798.0
PT16,1998,2306952.0
PT17,1998,2587604.0
PT18,1998,775528.0
PT20,1998,239993.0
PT30,1998,242535.0
RO11,1998,2860561.0
RO12,1998,2658914.0
RO21,1998,3793851.0
RO22,1998,2943212.0
RO31,1998,3492937.0
RO32,1998,2298422.0
RO41,1998,2418790.0
RO42,1998,2059406.0
UKC1,1998,1150270.0
UKC2,1998,1414205.0
UKD1,1998,488602.0
UKD3,1998,2521919.0
UKD4,1998,1412180.0
UKE1,1998,877431.0
UKE2,1998,732402.0
UKE3,1998,1274901.0
UKE4,1998,2072898.0
UKF1,1998,1973261.0
UKF2,1998,1529646.0
UKF3,1998,623575.0
UKG1,1998,1201692.0
UKG2,1998,1476078.0
UKG3,1998,2589044.0
UKH1,1998,2137794.0
UKH2,1998,1563982.0
UKH3,1998,1582696.0
UKJ1,1998,2062464.0
UKJ2,1998,2507523.0
UKJ3,1998,1752242.0
UKJ4,1998,1548742.0
UKK1,1998,2130318.0
UKK2,1998,1167905.0
UKK3,1998,486572.0
UKK4,1998,1053596.0
UKL1,1998,1854382.0
UKL2,1998,1042814.0
UKN0,1998,1674733.0
CH01,1999,1284981.0
CH02,1999,1651269.0
CH03,1999,983728.0
CH04,1999,1187609.0
CH05,1999,1038600.0
CH06,1999,671171.0
CH07,1999,306179.0
CY00,1999,682862.0
EFTA,1999,11876593.0
EL30,1999,3857302.0
EL41,1999,197415.0
EL42,1999,301961.0
EL43,1999,572535.0
EL51,1999,582635.0
EL52,1999,1820514.0
EL53,1999,288888.0
EL54,1999,337153.0
EL61,1999,740603.0
EL62,1999,202741.0
EL63,1999,708256.0
EL64,1999,553155.0
EL65,1999,584610.0
ES11,1999,2707901.0
ES12,1999,1072219.0
ES13,1999,532996.0
ES21,1999,2086864.0
ES22,1999,544948.0
ES23,1999,272665.0
ES24,1999,1199699.0
ES30,1999,5284618.0
ES41,1999,2483618.0
ES42,1999,1733813.0
ES43,1999,1061607.0
ES51,1999,6257793.0
ES52,1999,4076380.0
ES53,1999,804754.0
ES61,1999,7253141.0
ES62,1999,1155675.0
ES63,1999,70547.0
ES64,1999,63989.0
ES70,1999,1640341.0
EU28,1999,486577954.0
FI19,1999,1317263.0
FI1B,1999,1362634.0
FI1C,1999,1132447.0
FI1D,1999,1321677.0
FI20,1999,25625.0
FR10,1999,10946012.0
FRB0,1999,2440295.0
FRC1,1999,1610833.0
FRC2,1999,1117253.0
FRD1,1999,1421947.0
FRD2,1999,1780502.0
FRE1,1999,3997467.0
FRE2,1999,1857981.0
FRF1,1999,1732588.0
FRF2,1999,1343266.0
FRF3,1999,2311655.0
FRG0,1999,3219960.0
FRH0,1999,2904075.0
FRI1,1999,2906748.0
FRI2,1999,711471.0
FRI3,1999,1639735.0
FRJ1,1999,2292405.0
FRJ2,1999,2550275.0
FRK1,1999,1309374.0
FRK2,1999,5640234.0
FRL0,1999,4502385.0
FRM0,1999,260152.0
FRY2,1999,380863.0
FRY3,1999,155760.0
FRY4,1999,703820.0
LI00,1999,32015.0
LU00,1999,427350.0
MK00,1999,2012705.0
MT00,1999,378518.0
PL21,1999,3215885.0
PL22,1999,4882448.0
PL41,1999,3351422.0
PL42,1999,1731804.0
PL43,1999,1022521.0
PL51,1999,2982128.0
PL52,1999,1089586.0
PL61,1999,2100106.0
PL62,1999,1463520.0
PL63,1999,2185673.0
PT11,1999,3629750.0
PT15,1999,378671.0
PT16,1999,2316874.0
PT17,1999,2603865.0
PT18,1999,774914.0
PT20,1999,240289.0
PT30,1999,242271.0
RO11,1999,2854118.0
RO12,1999,2651813.0
RO21,1999,3808273.0
RO22,1999,2940468.0
RO31,1999,3481711.0
RO32,1999,2289690.0
RO41,1999,2410944.0
RO42,1999,2051578.0
UKC1,1999,1148544.0
UKC2,1999,1407054.0
UKD1,1999,488589.0
UKD3,1999,2518702.0
UKD4,1999,1411773.0
UKE1,1999,875815.0
UKE2,1999,736770.0
UKE3,1999,1271764.0
UKE4,1999,2072664.0
UKF1,1999,1976334.0
UKF2,1999,1536858.0
UKF3,1999,629352.0
UKG1,1999,1207186.0
UKG2,1999,1480057.0
UKG3,1999,2584412.0
UKH1,1999,2151809.0
UKH2,1999,1576494.0
UKH3,1999,1592072.0
UKJ1,1999,2075422.0
UKJ2,1999,2527532.0
UKJ3,1999,1761444.0
UKJ4,1999,1557584.0
UKK1,1999,2143665.0
UKK2,1999,1173310.0
UKK3,1999,490310.0
UKK4,1999,1057926.0
UKL1,1999,1852937.0
UKL2,1999,1047123.0
UKN0,1999,1678599.0
AT11,2000,276226.0
AT12,2000,1535083.0
AT13,2000,1548537.0
AT21,2000,560696.0
AT22,2000,1182930.0
AT31,2000,1370035.0
AT32,2000,512854.0
AT33,2000,667459.0
AT34,2000,348366.0
BE10,2000,959318.0
BE21,2000,1643972.0
BE22,2000,791178.0
BE23,2000,1361623.0
BE24,2000,1014704.0
BE25,2000,1128774.0
BE31,2000,349884.0
BE32,2000,1279467.0
BE33,2000,1019442.0
BE34,2000,246820.0
BE35,2000,443903.0
BG31,2000,1081257.0
BG32,2000,1047670.0
BG33,2000,1026019.0
BG34,2000,1209686.0
BG41,2000,2142700.0
BG42,2000,1683544.0
CH01,2000,1294974.0
CH02,2000,1656109.0
CH03,2000,987699.0
CH04,2000,1198569.0
CH05,2000,1041863.0
CH06,2000,676732.0
CH07,2000,308498.0
CY00,2000,690497.0
CZ01,2000,1186855.0
CZ02,2000,1111354.0
CZ03,2000,1177982.0
CZ04,2000,1131974.0
CZ05,2000,1489407.0
CZ06,2000,1658761.0
CZ07,2000,1240355.0
CZ08,2000,1281410.0
DE11,2000,3917305.0
DE12,2000,2676257.0
DE13,2000,2125364.0
DE14,2000,1757006.0
DE21,2000,4033643.0
DE22,2000,1170170.0
DE23,2000,1074338.0
DE24,2000,1114155.0
DE25,2000,1683282.0
DE26,2000,1333803.0
DE27,2000,1745576.0
DE30,2000,3386667.0
DE40,2000,2601207.0
DE50,2000,663065.0
DE60,2000,1704735.0
DE71,2000,3719354.0
DE72,2000,1063503.0
DE73,2000,1269109.0
DE80,2000,1789322.0
DE91,2000,1669634.0
DE92,2000,2152759.0
DE93,2000,1660653.0
DE94,2000,2415714.0
DEA1,2000,5264468.0
DEA2,2000,4263675.0
DEA3,2000,2608779.0
DEA4,2000,2048620.0
DEA5,2000,3814258.0
DEB1,2000,1516237.0
DEB2,2000,511548.0
DEB3,2000,2002988.0
DEC0,2000,1071501.0
DED2,2000,1724703.0
DEE0,2000,2648737.0
DEF0,2000,2777275.0
DEG0,2000,2449082.0
EE00,2000,1401250.0
EFTA,2000,11954416.0
EL30,2000,3871527.0
EL41,2000,196904.0
EL42,2000,305954.0
EL43,2000,575599.0
EL51,2000,582750.0
EL52,2000,1828425.0
EL53,2000,287156.0
EL54,2000,337513.0
EL61,2000,739421.0
EL62,2000,203658.0
EL63,2000,707200.0
EL64,2000,553882.0
EL65,2000,585638.0
ES11,2000,2702471.0
ES12,2000,1068287.0
ES13,2000,533417.0
ES21,2000,2084535.0
ES22,2000,548379.0
ES23,2000,273828.0
ES24,2000,1200200.0
ES30,2000,5329606.0
ES41,2000,2472869.0
ES42,2000,1742456.0
ES43,2000,1060030.0
ES51,2000,6283101.0
ES52,2000,4103816.0
ES53,2000,817313.0
ES61,2000,7285992.0
ES62,2000,1169114.0
ES63,2000,70855.0
ES64,2000,64851.0
ES70,2000,1659062.0
EU28,2000,487259080.0
FI19,2000,1317215.0
FI1B,2000,1379712.0
FI1C,2000,1133237.0
FI1D,2000,1315432.0
FI20,2000,25706.0
FR10,2000,11019991.0
FRB0,2000,2450121.0
FRC1,2000,1612818.0
FRC2,2000,1121512.0
FRD1,2000,1426928.0
FRD2,2000,1784575.0
FRE1,2000,3997864.0
FRE2,2000,1862938.0
FRF1,2000,1743955.0
FRF2,2000,1342007.0
FRF3,2000,2314909.0
FRG0,2000,3248994.0
FRH0,2000,2927612.0
FRI1,2000,2933223.0
FRI2,2000,713249.0
FRI3,2000,1650378.0
FRJ1,2000,2322072.0
FRJ2,2000,2578254.0
FRK1,2000,1312227.0
FRK2,2000,5688524.0
FRL0,2000,4541508.0
FRM0,2000,264539.0
FRY2,2000,383575.0
FRY3,2000,162018.0
FRY4,2000,716314.0
HU21,2000,1119047.0
HU22,2000,1004598.0
HU23,2000,999690.0
HU31,2000,1304597.0
HU32,2000,1564136.0
HU33,2000,1383497.0
IS00,2000,279049.0
ITC1,2000,4225083.0
ITC2,2000,118861.0
ITC3,2000,1587787.0
ITC4,2000,8971148.0
ITF1,2000,1261117.0
ITF2,2000,322772.0
ITF3,2000,5717694.0
ITF4,2000,4034887.0
ITF5,2000,601399.0
ITF6,2000,2028592.0
ITG1,2000,4994427.0
ITG2,2000,1638573.0
ITH1,2000,458553.0
ITH2,2000,470505.0
ITH3,2000,4485059.0
ITH4,2000,1178264.0
ITI1,2000,3491580.0
ITI2,2000,820844.0
ITI4,2000,5119323.0
LI00,2000,32426.0
LU00,2000,433600.0
LV00,2000,2381715.0
ME00,2000,603152.0
MK00,2000,2021578.0
MT00,2000,380201.0
NL11,2000,562646.0
NL12,2000,624500.0
NL13,2000,469806.0
NL21,2000,1077625.0
NL22,2000,1919158.0
NL23,2000,317206.0
NL31,2000,1107849.0
NL32,2000,2518354.0
NL33,2000,3397744.0
NL34,2000,371866.0
NL41,2000,2356004.0
NL42,2000,1141192.0
NO01,2000,974519.0
NO02,2000,369804.0
NO03,2000,862841.0
NO04,2000,631079.0
NO05,2000,785966.0
NO06,2000,389960.0
NO07,2000,464328.0
PL21,2000,3211151.0
PL22,2000,4783570.0
PL41,2000,3339749.0
PL42,2000,1696925.0
PL43,2000,1007967.0
PL51,2000,2917139.0
PL52,2000,1074205.0
PL61,2000,2068864.0
PL62,2000,1424772.0
PL63,2000,2166230.0
PT11,2000,3652110.0
PT15,2000,385298.0
PT16,2000,2328686.0
PT17,2000,2624511.0
PT18,2000,774835.0
PT20,2000,240759.0
PT30,2000,242823.0
RO11,2000,2849982.0
RO12,2000,2644115.0
RO21,2000,3820101.0
RO22,2000,2936219.0
RO31,2000,3471322.0
RO32,2000,2285544.0
RO41,2000,2403632.0
RO42,2000,2044570.0
SE11,2000,1803377.0
SE12,2000,1490348.0
SE21,2000,798344.0
SE22,2000,1274411.0
SE23,2000,1762246.0
SE31,2000,837892.0
SE32,2000,380004.0
SE33,2000,514804.0
SK01,2000,616982.0
SK02,2000,1876416.0
SK03,2000,1355514.0
SK04,2000,1549745.0
UKC1,2000,1147178.0
UKC2,2000,1399690.0
UKD1,2000,487874.0
UKD3,2000,2515914.0
UKD4,2000,1412500.0
UKE1,2000,874433.0
UKE2,2000,741937.0
UKE3,2000,1268130.0
UKE4,2000,2072966.0
UKF1,2000,1978407.0
UKF2,2000,1545416.0
UKF3,2000,636436.0
UKG1,2000,1211678.0
UKG2,2000,1482312.0
UKG3,2000,2576802.0
UKH1,2000,2165948.0
UKH2,2000,1588428.0
UKH3,2000,1602471.0
UKJ1,2000,2088952.0
UKJ2,2000,2545994.0
UKJ3,2000,1769786.0
UKJ4,2000,1568128.0
UKK1,2000,2157968.0
UKK2,2000,1180186.0
UKK3,2000,495030.0
UKK4,2000,1065832.0
UKL1,2000,1852710.0
UKL2,2000,1051024.0
UKM5,2000,441113.0
UKM6,2000,434893.0
UKN0,2000,1681179.0
AT11,2001,275956.0
AT12,2001,1539416.0
AT13,2001,1553956.0
AT21,2001,559571.0
AT22,2001,1182441.0
AT31,2001,1373134.0
AT32,2001,514851.0
AT33,2001,671492.0
AT34,2001,350129.0
BE10,2001,964405.0
BE21,2001,1645652.0
BE22,2001,794785.0
BE23,2001,1363672.0
BE24,2001,1018403.0
BE25,2001,1130040.0
BE31,2001,352018.0
BE32,2001,1279823.0
BE33,2001,1020042.0
BE34,2001,248750.0
BE35,2001,445824.0
BG31,2001,1067180.0
BG32,2001,1040117.0
BG33,2001,1017848.0
BG34,2001,1203369.0
BG41,2001,2143110.0
BG42,2001,1677844.0
CH01,2001,1305284.0
CH02,2001,1658575.0
CH03,2001,992009.0
CH04,2001,1211647.0
CH05,2001,1043836.0
CH06,2001,682489.0
CH07,2001,310215.0
CY00,2001,697549.0
CZ01,2001,1170476.0
CZ02,2001,1121591.0
CZ03,2001,1176097.0
CZ04,2001,1124813.0
CZ05,2001,1487400.0
CZ06,2001,1647278.0
CZ07,2001,1239089.0
CZ08,2001,1265283.0
DE11,2001,3935352.0
DE12,2001,2684425.0
DE13,2001,2137625.0
DE14,2001,1767013.0
DE21,2001,4083077.0
DE22,2001,1176206.0
DE23,2001,1079217.0
DE24,2001,1113251.0
DE25,2001,1689066.0
DE26,2001,1335991.0
DE27,2001,1753447.0
DE30,2001,3382169.0
DE40,2001,2601962.0
DE50,2001,660225.0
DE60,2001,1715392.0
DE71,2001,3737589.0
DE72,2001,1063538.0
DE73,2001,1267002.0
DE80,2001,1775703.0
DE91,2001,1668603.0
DE92,2001,2158307.0
DE93,2001,1672467.0
DE94,2001,2426816.0
DEA1,2001,5254317.0
DEA2,2001,4281548.0
DEA3,2001,2612301.0
DEA4,2001,2055795.0
DEA5,2001,3805904.0
DEB1,2001,1519561.0
DEB2,2001,511754.0
DEB3,2001,2003242.0
DEC0,2001,1068703.0
DED2,2001,1712562.0
DEE0,2001,2615375.0
DEF0,2001,2789761.0
DEG0,2001,2431255.0
EE00,2001,1392720.0
EFTA,2001,12023715.0
EL30,2001,3895899.0
EL41,2001,196774.0
EL42,2001,311212.0
EL43,2001,579672.0
EL51,2001,584283.0
EL52,2001,1846753.0
EL53,2001,286007.0
EL54,2001,339789.0
EL61,2001,739503.0
EL62,2001,205299.0
EL63,2001,706491.0
EL64,2001,556263.0
EL65,2001,588044.0
ES11,2001,2698025.0
ES12,2001,1064851.0
ES13,2001,534231.0
ES21,2001,2082971.0
ES22,2001,552060.0
ES23,2001,275313.0
ES24,2001,1202015.0
ES30,2001,5379087.0
ES41,2001,2463479.0
ES42,2001,1752002.0
ES43,2001,1059011.0
ES51,2001,6314849.0
ES52,2001,4135183.0
ES53,2001,830428.0
ES61,2001,7323031.0
ES62,2001,1184118.0
ES63,2001,71183.0
ES64,2001,65725.0
ES70,2001,1677983.0
EU28,2001,488240527.0
FI19,2001,1317441.0
FI1B,2001,1394199.0
FI1C,2001,1133561.0
FI1D,2001,1310138.0
FI20,2001,25776.0
FR10,2001,11102824.0
FRB0,2001,2461778.0
FRC1,2001,1615651.0
FRC2,2001,1126695.0
FRD1,2001,1432400.0
FRD2,2001,1789406.0
FRE1,2001,4001142.0
FRE2,2001,1868759.0
FRF1,2001,1756078.0
FRF2,2001,1341878.0
FRF3,2001,2318791.0
FRG0,2001,3281679.0
FRH0,2001,2954324.0
FRI1,2001,2962914.0
FRI2,2001,715796.0
FRI3,2001,1662133.0
FRJ1,2001,2353629.0
FRJ2,2001,2609222.0
FRK1,2001,1315944.0
FRK2,2001,5741877.0
FRL0,2001,4584379.0
FRM0,2001,269273.0
FRY2,2001,386542.0
FRY3,2001,168614.0
FRY4,2001,729010.0
HR03,2001,1363190.0
HR04,2001,2932216.0
HU11,2001,1759209.0
HU12,2001,1071898.0
HU21,2001,1120730.0
HU22,2001,1003854.0
HU23,2001,997671.0
HU31,2001,1302835.0
HU32,2001,1563714.0
HU33,2001,1380387.0
HUXX,2001,0.0
IS00,2001,283361.0
ITC1,2001,4219421.0
ITC2,2001,119273.0
ITC3,2001,1578998.0
ITC4,2001,9004084.0
ITF1,2001,1261300.0
ITF2,2001,321468.0
ITF3,2001,5708137.0
ITF4,2001,4026054.0
ITF5,2001,599404.0
ITF6,2001,2018722.0
ITG1,2001,4978068.0
ITG2,2001,1634795.0
ITH1,2001,461101.0
ITH2,2001,474310.0
ITH3,2001,4508580.0
ITH4,2001,1181238.0
ITH5,2001,3983566.0
ITI1,2001,3494857.0
ITI2,2001,824187.0
ITI3,2001,1446785.0
ITI4,2001,5116344.0
LI00,2001,32863.0
LT01,2001,850668.0
LT02,2001,2636330.0
LU00,2001,439000.0
LV00,2001,2353384.0
ME00,2001,605988.0
MK00,2001,2031112.0
MT00,2001,391415.0
NL11,2001,566489.0
NL12,2001,630539.0
NL13,2001,474506.0
NL21,2001,1086280.0
NL22,2001,1934314.0
NL23,2001,328936.0
NL31,2001,1117997.0
NL32,2001,2534599.0
NL33,2001,3420700.0
NL34,2001,374920.0
NL41,2001,2375116.0
NL42,2001,1142679.0
NO01,2001,980714.0
NO02,2001,371418.0
NO03,2001,870490.0
NO04,2001,634817.0
NO05,2001,789712.0
NO06,2001,392126.0
NO07,2001,464159.0
PL21,2001,3222426.0
PL22,2001,4765657.0
PL41,2001,3345316.0
PL42,2001,1697935.0
PL43,2001,1008472.0
PL51,2001,2912195.0
PL52,2001,1070598.0
PL61,2001,2067817.0
PL62,2001,1427508.0
PL63,2001,2172284.0
PT11,2001,3679741.0
PT15,2001,393142.0
PT16,2001,2344671.0
PT17,2001,2651729.0
PT18,2001,775954.0
PT20,2001,241387.0
PT30,2001,244150.0
RO11,2001,2844430.0
RO12,2001,2642475.0
RO21,2001,3831216.0
RO22,2001,2934890.0
RO31,2001,3467375.0
RO32,2001,2272972.0
RO41,2001,2399333.0
RO42,2001,2037766.0
SE11,2001,1823210.0
SE12,2001,1492078.0
SE21,2001,797172.0
SE22,2001,1279816.0
SE23,2001,1769645.0
SE31,2001,832524.0
SE32,2001,376469.0
SE33,2001,511878.0
SK01,2001,598781.0
SK02,2001,1871019.0
SK03,2001,1354679.0
SK04,2001,1554304.0
TR10,2001,11072049.0
TR21,2001,1300013.0
TR22,2001,1526675.0
TR31,2001,3430226.0
TR32,2001,2402254.0
TR33,2001,2915524.0
TR41,2001,3001639.0
TR42,2001,2664039.0
TR51,2001,3880865.0
TR52,2001,2067866.0
TR61,2001,2103499.0
TR62,2001,3364917.0
TR63,2001,2616994.0
TR71,2001,1460992.0
TR72,2001,2233173.0
TR81,2001,1014730.0
TR82,2001,719549.0
TR83,2001,2748521.0
TR90,2001,2427183.0
TRA1,2001,1081667.0
TRA2,2001,1120683.0
TRB1,2001,1513151.0
TRB2,2001,1817315.0
TRC1,2001,1958184.0
TRC2,2001,2547846.0
TRC3,2001,1739948.0
UKC1,2001,1146454.0
UKC2,2001,1395301.0
UKD1,2001,487698.0
UKD3,2001,2516218.0
UKD4,2001,1415703.0
UKE1,2001,874791.0
UKE2,2001,748051.0
UKE3,2001,1266406.0
UKE4,2001,2078378.0
UKF1,2001,1981105.0
UKF2,2001,1553842.0
UKF3,2001,643902.0
UKG1,2001,1218863.0
UKG2,2001,1486606.0
UKG3,2001,2569708.0
UKH1,2001,2177336.0
UKH2,2001,1598494.0
UKH3,2001,1611886.0
UKJ1,2001,2098584.0
UKJ2,2001,2553980.0
UKJ3,2001,1777435.0
UKJ4,2001,1577026.0
UKK1,2001,2168292.0
UKK2,2001,1188367.0
UKK3,2001,499775.0
UKK4,2001,1073784.0
UKL1,2001,1853859.0
UKL2,2001,1054692.0
UKM5,2001,439594.0
UKM6,2001,433756.0
UKN0,2001,1686348.0
AT11,2002,276673.0
AT12,2002,1544667.0
AT13,2002,1571123.0
AT21,2002,559933.0
AT22,2002,1188117.0
AT31,2002,1377802.0
AT32,2002,517050.0
AT33,2002,675701.0
AT34,2002,352574.0
BE10,2002,978384.0
BE21,2002,1652450.0
BE22,2002,798583.0
BE23,2002,1366652.0
BE24,2002,1022821.0
BE25,2002,1132275.0
BE31,2002,355207.0
BE32,2002,1281042.0
BE33,2002,1024130.0
BE34,2002,250406.0
BE35,2002,447775.0
BG31,2002,1015303.0
BG32,2002,982500.0
BG33,2002,1013873.0
BG34,2002,1157711.0
BG41,2002,2107264.0
BG42,2002,1592164.0
CH01,2002,1317017.0
CH02,2002,1667070.0
CH03,2002,997850.0
CH04,2002,1226931.0
CH05,2002,1045895.0
CH06,2002,688362.0
CH07,2002,312528.0
CY00,2002,705539.0
CZ01,2002,1157876.0
CZ02,2002,1123895.0
CZ03,2002,1173715.0
CZ04,2002,1122089.0
CZ05,2002,1483483.0
CZ06,2002,1643202.0
CZ07,2002,1236388.0
CZ08,2002,1260534.0
DE11,2002,3964162.0
DE12,2002,2701376.0
DE13,2002,2156851.0
DE14,2002,1778517.0
DE21,2002,4138402.0
DE22,2002,1185467.0
DE23,2002,1085609.0
DE24,2002,1113788.0
DE25,2002,1698343.0
DE26,2002,1340912.0
DE27,2002,1767193.0
DE30,2002,3388434.0
DE40,2002,2593040.0
DE50,2002,659651.0
DE60,2002,1726363.0
DE71,2002,3746852.0
DE72,2002,1065028.0
DE73,2002,1265946.0
DE80,2002,1759877.0
DE91,2002,1666864.0
DE92,2002,2163904.0
DE93,2002,1683438.0
DE94,2002,2442210.0
DEA1,2002,5255328.0
DEA2,2002,4309953.0
DEA3,2002,2620240.0
DEA4,2002,2063244.0
DEA5,2002,3803327.0
DEB1,2002,1524695.0
DEB2,2002,512990.0
DEB3,2002,2011381.0
DEC0,2002,1066470.0
DED2,2002,1695745.0
DEE0,2002,2580626.0
DEF0,2002,2804249.0
DEG0,2002,2411387.0
EE00,2002,1383510.0
EFTA,2002,12099819.0
EL30,2002,3894259.0
EL41,2002,199375.0
EL42,2002,315878.0
EL43,2002,589844.0
EL51,2002,589489.0
EL52,2002,1852039.0
EL53,2002,287813.0
EL54,2002,342332.0
EL61,2002,745339.0
EL62,2002,208075.0
EL63,2002,706346.0
EL64,2002,562848.0
EL65,2002,594637.0
ES11,2002,2696809.0
ES12,2002,1062786.0
ES13,2002,536286.0
ES21,2002,2082896.0
ES22,2002,557456.0
ES23,2002,277989.0
ES24,2002,1209897.0
ES30,2002,5478611.0
ES41,2002,2454754.0
ES42,2002,1763477.0
ES43,2002,1057790.0
ES51,2002,6380492.0
ES52,2002,4192277.0
ES53,2002,845128.0
ES61,2002,7391401.0
ES62,2002,1206614.0
ES63,2002,70868.0
ES64,2002,65897.0
ES70,2002,1703850.0
EU28,2002,488962706.0
FI19,2002,1319440.0
FI1B,2002,1408525.0
FI1C,2002,1135326.0
FI1D,2002,1305602.0
FI20,2002,26008.0
FR10,2002,11185563.0
FRB0,2002,2472978.0
FRC1,2002,1618437.0
FRC2,2002,1131455.0
FRD1,2002,1437801.0
FRD2,2002,1794099.0
FRE1,2002,4005577.0
FRE2,2002,1874316.0
FRF1,2002,1768054.0
FRF2,2002,1341635.0
FRF3,2002,2323026.0
FRG0,2002,3314649.0
FRH0,2002,2981765.0
FRI1,2002,2993132.0
FRI2,2002,718716.0
FRI3,2002,1674460.0
FRJ1,2002,2388723.0
FRJ2,2002,2641980.0
FRK1,2002,1319800.0
FRK2,2002,5796144.0
FRL0,2002,4629496.0
FRM0,2002,274093.0
FRY2,2002,389302.0
FRY3,2002,176638.0
FRY4,2002,740207.0
HR03,2002,1371890.0
HR04,2002,2933604.0
HU11,2002,1739569.0
HU12,2002,1089478.0
HU21,2002,1120610.0
HU22,2002,1002959.0
HU23,2002,993466.0
HU31,2002,1296504.0
HU32,2002,1559073.0
HU33,2002,1373194.0
HUXX,2002,0.0
IS00,2002,286575.0
ITC1,2002,4212726.0
ITC2,2002,119347.0
ITC3,2002,1570152.0
ITC4,2002,9033909.0
ITF1,2002,1262187.0
ITF2,2002,320190.0
ITF3,2002,5699962.0
ITF4,2002,4020694.0
ITF5,2002,597103.0
ITF6,2002,2008185.0
ITG1,2002,4967306.0
ITG2,2002,1630004.0
ITH1,2002,462884.0
ITH2,2002,476750.0
ITH3,2002,4527599.0
ITH4,2002,1184713.0
ITH5,2002,4003078.0
ITI1,2002,3499109.0
ITI2,2002,826176.0
ITI3,2002,1453413.0
ITI4,2002,5117783.0
LI00,2002,33525.0
LT01,2002,845292.0
LT02,2002,2609345.0
LU00,2002,444050.0
LV00,2002,2320956.0
ME00,2002,608460.0
MK00,2002,2016651.0
MT00,2002,394641.0
NL11,2002,570480.0
NL12,2002,636184.0
NL13,2002,478799.0
NL21,2002,1094032.0
NL22,2002,1949233.0
NL23,2002,341721.0
NL31,2002,1139925.0
NL32,2002,2559477.0
NL33,2002,3423780.0
NL34,2002,377235.0
NL41,2002,2391123.0
NL42,2002,1143296.0
NO01,2002,989914.0
NO02,2002,371200.0
NO03,2002,874705.0
NO04,2002,642171.0
NO05,2002,789388.0
NO06,2002,393780.0
NO07,2002,462908.0
PL21,2002,3229617.0
PL22,2002,4748467.0
PL41,2002,3350437.0
PL42,2002,1698402.0
PL43,2002,1008983.0
PL51,2002,2909622.0
PL52,2002,1066438.0
PL61,2002,2069747.0
PL62,2002,1428469.0
PL63,2002,2178337.0
PT11,2002,3696333.0
PT15,2002,400937.0
PT16,2002,2351652.0
PT17,2002,2678695.0
PT18,2002,776496.0
PT20,2002,242544.0
PT30,2002,248012.0
RO11,2002,2762565.0
