region,year,gdp
ITF4,2011,71646.58
ITF5,2011,11312.05
ITF6,2011,33578.37
ITG1,2011,87445.56
ITG2,2011,32999.53
ITH1,2011,21087.48
ITH2,2011,18510.64
ITH3,2011,149063.64
ITH4,2011,35603.02
ITH5,2011,144492.17
ITI1,2011,108236.73
ITI2,2011,22160.38
ITI3,2011,39817.72
ITI4,2011,195609.28
ITZZ,2011,1478.51
LT01,2011,11803.68
LT02,2011,19262.75
LU00,2011,44323.47
LV00,2011,18992.45
LVZZ,2011,30.18
ME00,2011,3237.98
MK00,2011,7544.16
MT00,2011,7018.87
MTZZ,2011,13.94
NL11,2011,29122.41
NL12,2011,18927.62
NL13,2011,13814.63
NL21,2011,37315.21
NL22,2011,67228.17
NL23,2011,11883.9
NL32,2011,128169.77
NL34,2011,11974.09
NL35,2011,58926.25
NL36,2011,140513.53
NL41,2011,95700.32
NL42,2011,37621.41
NLZZ,2011,4815.69
NO02,2011,15234.5
NO06,2011,20699.4
NO07,2011,21701.75
NO08,2011,108330.55
NO09,2011,30859.65
NO0A,2011,75289.87
NO0B,2011,226.22
NOZZ,2011,88210.45
PL21,2011,29185.13
PL22,2011,48593.91
PL41,2011,35832.79
PL42,2011,14276.99
PL43,2011,8415.43
PL51,2011,32541.14
PL52,2011,8130.38
PL61,2011,16882.8
PL62,2011,10334.3
PL63,2011,21439.79
PL71,2011,23453.39
PL72,2011,9786.56
PL81,2011,15147.34
PL82,2011,14697.11
PL84,2011,8864.28
PL91,2011,61314.42
PL92,2011,20644.57
PT11,2011,49837.24
PT15,2011,7370.27
PT19,2011,24679.38
PT1A,2011,56947.98
PT1B,2011,9701.62
PT1C,2011,7950.16
PT1D,2011,11518.7
PT20,2011,3704.59
PT30,2011,4431.35
PTZZ,2011,176.72
RO11,2011,15032.18
RO12,2011,15442.53
RO21,2011,13884.08
RO22,2011,15098.8
RO31,2011,18240.69
RO32,2011,36554.84
RO41,2011,10557.72
RO42,2011,13599.04
ROZZ,2011,118.36
RS11,2011,15127.05
RS12,2011,9539.92
RS21,2011,6824.84
RS22,2011,5352.05
RSZZ,2011,21.37
SE11,2011,125101.64
SE12,2011,58905.56
SE21,2011,30325.29
SE22,2011,52010.39
SE23,2011,78564.22
SE31,2011,28900.2
SE32,2011,14299.01
SE33,2011,22057.19
SEZZ,2011,124.32
SI03,2011,16092.56
SI04,2011,20689.66
SK01,2011,20457.95
SK02,2011,22880.53
SK03,2011,13945.67
SK04,2011,14345.39
TR10,2011,178004.04
TR21,2011,15122.88
TR22,2011,12511.9
TR31,2011,37730.45
TR32,2011,20465.04
TR33,2011,19333.47
TR41,2011,34872.61
TR42,2011,34810.17
TR51,2011,56697.55
TR52,2011,14116.78
TR61,2011,24842.23
TR62,2011,23168.62
TR63,2011,15284.68
TR71,2011,8646.04
TR72,2011,14821.39
TR81,2011,6297.95
TR82,2011,4570.91
TR83,2011,14611.65
TR90,2011,13956.71
TRA1,2011,5589.92
TRA2,2011,4010.53
TRB1,2011,8097.58
TRB2,2011,6438.9
TRC1,2011,11361.2
TRC2,2011,11519.07
TRC3,2011,7953.21
AL01,2012,2283.79
AL02,2012,4269.03
AL03,2012,2975.93
AT11,2012,7258.26
AT12,2012,49813.28
AT13,2012,80734.11
AT21,2012,17862.94
AT22,2012,41349.81
AT31,2012,54152.01
AT32,2012,23424.91
AT33,2012,27460.66
AT34,2012,14396.01
ATZZ,2012,136.29
BE10,2012,73023.93
BE21,2012,72925.28
BE22,2012,23766.39
BE23,2012,46224.05
BE24,2012,41738.73
BE25,2012,39204.27
BE31,2012,14959.08
BE32,2012,29589.38
BE33,2012,28505.42
BE34,2012,6090.65
BE35,2012,11733.55
BEZZ,2012,174.16
BG31,2012,3002.7
BG32,2012,3404.59
BG33,2012,4598.05
BG34,2012,5193.04
BG41,2012,20020.29
BG42,2012,6035.93
CH01,2012,101672.18
CH02,2012,109035.26
CH03,2012,76124.53
CH04,2012,117922.74
CH05,2012,65549.66
CH06,2012,49038.18
CH07,2012,23587.53
CY00,2012,19495.37
CZ01,2012,42300.9
CZ02,2012,18612.94
CZ03,2012,16188.17
CZ04,2012,12947.56
CZ05,2012,18684.02
CZ06,2012,23959.37
CZ07,2012,15031.56
CZ08,2012,16034.92
DE11,2012,177460.79
DE12,2012,105215.18
DE13,2012,72504.58
DE14,2012,65955.72
DE21,2012,219268.97
DE22,2012,39687.24
DE23,2012,38252.93
DE24,2012,33871.26
DE25,2012,65688.24
DE26,2012,45659.46
DE27,2012,61371.76
DE30,2012,112381.01
DE40,2012,61008.73
DE50,2012,29079.41
DE60,2012,101388.2
DE71,2012,175987.51
DE72,2012,30489.08
DE73,2012,37859.88
DE80,2012,37245.72
DE91,2012,62286.0
DE92,2012,69707.43
DE93,2012,41109.11
DE94,2012,75760.2
DEA1,2012,185796.47
DEA2,2012,157174.17
DEA3,2012,75952.18
DEA4,2012,65787.37
DEA5,2012,109537.26
DEB1,2012,41965.55
DEB2,2012,13964.36
DEB3,2012,67443.57
DEC0,2012,32659.41
DED2,2012,40524.75
DED4,2012,35088.94
DED5,2012,27375.05
DEE0,2012,55157.03
DEF0,2012,79334.26
DEG0,2012,52281.25
DK01,2012,97402.9
DK02,2012,25240.13
DK03,2012,49074.31
DK04,2012,51630.26
DK05,2012,22425.39
DKZZ,2012,8527.7
EE00,2012,18086.56
EL30,2012,88731.47
EL41,2012,2641.7
EL42,2012,5975.33
EL43,2012,8672.08
EL51,2012,7297.35
EL52,2012,25443.63
EL53,2012,5384.3
EL54,2012,3906.12
EL61,2012,9189.27
EL62,2012,3155.17
EL63,2012,8664.91
EL64,2012,8510.78
EL65,2012,8327.04
ES11,2012,54021.3
ES12,2012,21265.2
ES13,2012,12224.9
ES21,2012,62342.9
ES22,2012,17377.7
ES23,2012,7669.0
ES24,2012,32169.7
ES30,2012,196359.7
ES41,2012,52589.7
ES42,2012,37644.4
ES43,2012,17579.5
ES51,2012,194512.8
ES52,2012,95835.9
ES53,2012,26224.3
ES61,2012,139052.6
ES62,2012,26950.8
ES63,2012,1438.9
ES64,2012,1325.9
ES70,2012,38239.6
ESZZ,2012,1139.0
FI19,2012,46127.13
FI1B,2012,75617.71
FI1C,2012,38105.48
FI1D,2012,39136.42
FI20,2012,1304.59
FIZZ,2012,86.68
FR10,2012,615432.6
FRB0,2012,69081.0
FRC1,2012,44192.1
FRC2,2012,29090.8
FRD1,2012,38910.1
FRD2,2012,52396.1
FRE1,2012,101830.8
FRE2,2012,46580.0
FRF1,2012,55207.2
FRF2,2012,37269.7
FRF3,2012,55759.1
FRG0,2012,102288.1
FRH0,2012,85859.5
FRI1,2012,93975.7
FRI2,2012,17594.6
FRI3,2012,46675.3
FRJ1,2012,69015.6
FRJ2,2012,83980.0
FRK1,2012,33858.8
FRK2,2012,205696.5
FRL0,2012,154444.0
FRM0,2012,8602.6
FRY1,2012,9028.8
FRY2,2012,8413.4
FRY3,2012,4070.2
FRY4,2012,16603.9
FRY5,2012,1477.3
FRZZ,2012,952.9
HR02,2012,8693.28
HR03,2012,14217.02
HR05,2012,15321.18
HR06,2012,6636.21
HU11,2012,37946.43
HU12,2012,10130.21
HU21,2012,9546.8
HU22,2012,10066.54
HU23,2012,6381.97
HU31,2012,7114.11
HU32,2012,9794.68
HU33,2012,8999.19
HUZZ,2012,0.0
IE04,2012,18488.61
IE05,2012,51272.49
IE06,2012,106860.81
ITC1,2012,121802.06
ITC2,2012,4879.68
ITC3,2012,46082.09
ITC4,2012,358395.26
ITF1,2012,32061.28
ITF2,2012,6579.28
ITF3,2012,102500.68
ITF4,2012,71944.34
ITF5,2012,11233.99
ITF6,2012,32962.69
ITG1,2012,86990.43
ITG2,2012,33072.2
ITH1,2012,21940.65
ITH2,2012,18545.04
ITH3,2012,146481.95
ITH4,2012,34533.83
ITH5,2012,142394.06
ITI1,2012,107780.58
ITI2,2012,21542.22
ITI3,2012,38952.36
ITI4,2012,190682.33
ITZZ,2012,1541.51
LT01,2012,12819.86
LT02,2012,20420.58
LU00,2012,46526.24
LV00,2012,21237.6
LVZZ,2012,33.31
ME00,2012,3169.26
MK00,2012,7584.76
MT00,2012,7465.18
MTZZ,2012,14.29
NL11,2012,30587.98
NL12,2012,18694.38
NL13,2012,14097.64
NL21,2012,36870.49
NL22,2012,66577.3
NL23,2012,11531.81
NL32,2012,130324.64
NL34,2012,11819.24
NL35,2012,59260.47
NL36,2012,139619.12
NL41,2012,96538.25
NL42,2012,36995.9
NLZZ,2012,5314.78
NO02,2012,16483.78
NO06,2012,23213.17
NO07,2012,23563.84
NO08,2012,121352.28
NO09,2012,33889.89
NO0A,2012,83881.25
NO0B,2012,176.23
NOZZ,2012,96508.73
PL21,2012,29697.5
PL22,2012,48905.99
PL41,2012,36857.67
PL42,2012,14570.25
PL43,2012,8588.05
PL51,2012,33066.82
PL52,2012,8192.96
PL61,2012,17122.67
PL62,2012,10476.06
PL63,2012,22362.18
PL71,2012,24068.57
PL72,2012,9784.92
PL81,2012,15531.52
PL82,2012,14972.62
PL84,2012,8850.63
PL91,2012,63600.92
PL92,2012,21010.95
PT11,2012,48410.1
PT15,2012,7160.45
PT19,2012,23856.44
PT1A,2012,53749.24
PT1B,2012,9006.81
PT1C,2012,7562.64
PT1D,2012,11070.17
PT20,2012,3546.49
PT30,2012,4053.34
PTZZ,2012,123.06
RO11,2012,15664.91
RO12,2012,15844.66
RO21,2012,14245.99
RO22,2012,15095.25
RO31,2012,16757.44
RO32,2012,37024.13
RO41,2012,10804.44
RO42,2012,13763.72
ROZZ,2012,107.12
RS11,2012,14518.87
RS12,2012,9254.57
RS21,2012,6376.27
RS22,2012,4901.21
RSZZ,2012,23.44
SE11,2012,131555.36
SE12,2012,62091.92
SE21,2012,31206.0
SE22,2012,54255.21
SE23,2012,81483.5
SE31,2012,30186.56
SE32,2012,14673.17
SE33,2012,22341.04
SEZZ,2012,108.46
SI03,2012,15697.58
SI04,2012,20235.99
SK01,2012,20679.93
SK02,2012,23584.81
SK03,2012,14452.49
SK04,2012,15010.37
TR10,2012,205762.62
TR21,2012,16953.55
TR22,2012,13906.49
TR31,2012,42800.39
TR32,2012,22745.21
TR33,2012,21688.37
TR41,2012,38975.68
TR42,2012,38892.62
TR51,2012,63899.43
TR52,2012,16490.72
TR61,2012,27800.12
TR62,2012,26325.19
TR63,2012,16654.76
TR71,2012,9532.36
TR72,2012,16564.3
TR81,2012,6629.51
TR82,2012,5074.39
TR83,2012,16317.84
TR90,2012,15967.92
TRA1,2012,6486.07
TRA2,2012,4654.8
TRB1,2012,9112.8
TRB2,2012,8226.81
TRC1,2012,13592.27
TRC2,2012,13095.31
TRC3,2012,9142.11
AL01,2013,2280.37
AL02,2013,4326.1
AL03,2013,3034.53
AT11,2013,7404.83
AT12,2013,50433.47
AT13,2013,81911.33
AT21,2013,17915.47
AT22,2013,41298.44
AT31,2013,55510.36
AT32,2013,23326.69
AT33,2013,28235.85
AT34,2013,15023.55
ATZZ,2013,130.58
BE10,2013,73315.82
BE21,2013,74371.24
BE22,2013,24293.29
BE23,2013,47417.16
BE24,2013,42432.31
BE25,2013,40109.03
BE31,2013,15562.06
BE32,2013,29763.72
BE33,2013,29040.1
BE34,2013,6171.25
BE35,2013,11965.66
BEZZ,2013,174.67
BG31,2013,2956.07
BG32,2013,3427.09
BG33,2013,4571.95
BG34,2013,5215.86
BG41,2013,19926.32
BG42,2013,5958.23
CH01,2013,99512.21
CH02,2013,109274.2
CH03,2013,75749.38
CH04,2013,116882.86
CH05,2013,65963.88
CH06,2013,49792.09
CH07,2013,23975.94
CY00,2013,18040.35
CZ01,2013,41777.87
CZ02,2013,17961.78
CZ03,2013,16082.21
CZ04,2013,12477.23
CZ05,2013,18459.56
CZ06,2013,23910.2
CZ07,2013,14728.27
CZ08,2013,15072.89
DE11,2013,182164.85
DE12,2013,107180.69
DE13,2013,74802.36
DE14,2013,68009.9
DE21,2013,228424.63
DE22,2013,40830.72
DE23,2013,39281.71
DE24,2013,34580.61
DE25,2013,67494.01
DE26,2013,46347.6
DE27,2013,62778.78
DE30,2013,116098.51
DE40,2013,62312.69
DE50,2013,29505.05
DE60,2013,105978.67
DE71,2013,180391.65
DE72,2013,31062.25
DE73,2013,39056.74
DE80,2013,38309.03
DE91,2013,63276.84
DE92,2013,69635.73
DE93,2013,42145.23
DE94,2013,76680.65
DEA1,2013,188685.13
DEA2,2013,162218.11
DEA3,2013,76144.12
DEA4,2013,67646.98
DEA5,2013,111082.38
DEB1,2013,42975.14
DEB2,2013,14465.42
DEB3,2013,68540.37
DEC0,2013,32315.19
DED2,2013,41880.0
DED4,2013,35409.4
DED5,2013,28483.7
DEE0,2013,55654.69
DEF0,2013,80380.47
DEG0,2013,54250.35
DK01,2013,101324.04
DK02,2013,25824.42
DK03,2013,50215.87
DK04,2013,52392.41
DK05,2013,22553.32
DKZZ,2013,7220.79
EE00,2013,19163.23
EL30,2013,84890.35
EL41,2013,2541.1
EL42,2013,6156.83
EL43,2013,8629.65
EL51,2013,6819.1
EL52,2013,23995.46
EL53,2013,5087.03
EL54,2013,3808.88
EL61,2013,8885.1
EL62,2013,3101.46
EL63,2013,8173.2
EL64,2013,8008.08
EL65,2013,8017.65
ES11,2013,54038.7
ES12,2013,20693.9
ES13,2013,11944.1
ES21,2013,61496.7
ES22,2013,17346.7
ES23,2013,7581.1
ES24,2013,32323.9
ES30,2013,193344.5
ES41,2013,51280.4
ES42,2013,36910.7
ES43,2013,17606.4
ES51,2013,193329.0
ES52,2013,95110.1
ES53,2013,26227.9
ES61,2013,137294.1
ES62,2013,27046.9
ES63,2013,1454.8
ES64,2013,1339.5
ES70,2013,38067.0
ESZZ,2013,1215.5
FI19,2013,45960.49
FI1B,2013,78408.59
FI1C,2013,38041.98
FI1D,2013,39679.17
FI20,2013,1341.56
FIZZ,2013,65.21
FR10,2013,629731.2
FRB0,2013,69769.7
FRC1,2013,44623.6
FRC2,2013,29166.1
FRD1,2013,39595.4
FRD2,2013,53278.3
FRE1,2013,103308.1
FRE2,2013,46796.4
FRF1,2013,56164.0
FRF2,2013,37660.8
FRF3,2013,56376.3
FRG0,2013,104359.2
FRH0,2013,87474.8
FRI1,2013,94541.1
FRI2,2013,18035.5
FRI3,2013,47199.4
FRJ1,2013,69123.7
FRJ2,2013,86307.1
FRK1,2013,34556.2
FRK2,2013,208018.3
FRL0,2013,154492.4
FRM0,2013,8758.0
FRY1,2013,9064.0
FRY2,2013,8442.8
FRY3,2013,4145.2
FRY4,2013,16830.5
FRY5,2013,1588.8
FRZZ,2013,945.0
HR02,2013,8623.66
HR03,2013,14206.0
HR05,2013,15084.62
HR06,2013,6885.05
HU11,2013,37296.4
HU12,2013,10468.31
HU21,2013,10019.55
HU22,2013,10700.88
HU23,2013,6643.59
HU31,2013,7584.67
HU32,2013,9958.5
HU33,2013,9538.99
HUZZ,2013,0.0
IE04,2013,19240.19
IE05,2013,49386.31
IE06,2013,114282.13
ITC1,2013,122859.16
ITC2,2013,4690.59
ITC3,2013,45503.34
ITC4,2013,354750.65
ITF1,2013,31588.91
ITF2,2013,6196.7
ITF3,2013,100747.22
ITF4,2013,70071.9
ITF5,2013,11523.88
ITF6,2013,32362.66
ITG1,2013,85860.42
ITG2,2013,32271.93
ITH1,2013,22212.21
ITH2,2013,19030.31
ITH3,2013,146577.37
ITH4,2013,34785.4
ITH5,2013,143522.43
ITI1,2013,106906.57
ITI2,2013,21227.84
ITI3,2013,38401.79
ITI4,2013,188440.33
ITZZ,2013,1729.18
LT01,2013,13754.98
LT02,2013,21119.04
LU00,2013,49094.49
LV00,2013,21968.93
LVZZ,2013,28.08
ME00,2013,3329.6
MK00,2013,8149.57
MT00,2013,8114.53
MTZZ,2013,14.84
NL11,2013,31943.48
NL12,2013,18439.03
NL13,2013,14173.0
NL21,2013,37069.39
NL22,2013,66580.06
NL23,2013,11699.04
NL32,2013,133906.54
NL34,2013,11863.67
NL35,2013,60899.07
NL36,2013,139517.45
NL41,2013,96979.54
NL42,2013,37565.51
NLZZ,2013,4931.24
NO02,2013,16492.81
NO06,2013,23600.89
NO07,2013,24121.22
NO08,2013,122812.7
NO09,2013,33348.24
NO0A,2013,85982.84
NO0B,2013,228.49
NOZZ,2013,89269.57
PL21,2013,30043.41
PL22,2013,48195.71
PL41,2013,37666.93
PL42,2013,14600.97
PL43,2013,8688.34
PL51,2013,32783.64
PL52,2013,8177.43
PL61,2013,17409.73
PL62,2013,10542.22
PL63,2013,22224.22
PL71,2013,24072.73
PL72,2013,9600.23
PL81,2013,15736.73
PL82,2013,15344.88
PL84,2013,9076.42
PL91,2013,65146.41
PL92,2013,20867.28
PT11,2013,49499.68
PT15,2013,7234.71
PT19,2013,24167.44
PT1A,2013,54127.04
PT1B,2013,9071.99
PT1C,2013,7474.29
PT1D,2013,11202.75
PT20,2013,3619.91
PT30,2013,4130.78
PTZZ,2013,147.05
RO11,2013,16018.88
RO12,2013,15795.68
RO21,2013,14599.93
RO22,2013,16165.98
RO31,2013,17579.97
RO32,2013,38302.09
RO41,2013,10826.24
RO42,2013,13530.94
ROZZ,2013,116.26
RS11,2013,15799.15
RS12,2013,10047.48
RS21,2013,6851.76
RS22,2013,5257.25
RSZZ,2013,22.57
SE11,2013,136097.49
SE12,2013,63543.86
SE21,2013,32026.28
SE22,2013,55995.74
SE23,2013,84127.6
SE31,2013,30741.83
SE32,2013,14814.82
SE33,2013,22345.2
SEZZ,2013,112.54
SI03,2013,15715.82
SI04,2013,20325.45
SK01,2013,21613.58
SK02,2013,23316.79
SK03,2013,14590.76
SK04,2013,15121.54
TR10,2013,219878.76
TR21,2013,17440.15
TR22,2013,13718.05
TR31,2013,44169.64
TR32,2013,23368.39
TR33,2013,22217.05
TR41,2013,40902.41
TR42,2013,41202.56
TR51,2013,69515.24
TR52,2013,17518.65
TR61,2013,28930.2
TR62,2013,27043.4
TR63,2013,17730.31
TR71,2013,9801.81
TR72,2013,17203.57
TR81,2013,6989.53
TR82,2013,5154.27
TR83,2013,16342.53
TR90,2013,16175.68
TRA1,2013,6702.64
TRA2,2013,4598.25
TRB1,2013,9608.67
TRB2,2013,7839.76
TRC1,2013,15029.36
TRC2,2013,14130.21
TRC3,2013,9798.16
AL01,2014,2302.26
AL02,2014,4558.46
AL03,2014,3159.26
AT11,2014,7647.68
AT12,2014,52041.13
AT13,2014,83467.6
AT21,2014,18654.09
AT22,2014,42745.58
AT31,2014,57092.72
AT32,2014,23829.41
AT33,2014,28847.25
AT34,2014,15657.56
ATZZ,2014,130.48
BE10,2014,75628.37
BE21,2014,76300.51
BE22,2014,25045.96
BE23,2014,48426.4
BE24,2014,43217.76
BE25,2014,41446.47
BE31,2014,16226.23
BE32,2014,30613.66
BE33,2014,29503.13
BE34,2014,6278.9
BE35,2014,12100.88
BEZZ,2014,170.04
BG31,2014,3060.39
BG32,2014,3555.54
BG33,2014,4779.11
BG34,2014,5453.67
BG41,2014,20315.67
BG42,2014,5859.65
CH01,2014,102671.12
CH02,2014,113140.18
CH03,2014,78807.06
CH04,2014,120952.3
CH05,2014,67877.8
CH06,2014,50717.22
CH07,2014,24884.18
CY00,2014,17482.8
CZ01,2014,41276.12
CZ02,2014,18239.69
CZ03,2014,15835.44
CZ04,2014,12092.47
CZ05,2014,18396.16
CZ06,2014,23184.6
CZ07,2014,14809.14
CZ08,2014,15157.91
DE11,2014,188834.37
DE12,2014,111159.41
DE13,2014,78543.36
DE14,2014,70267.63
DE21,2014,236930.23
DE22,2014,43403.94
DE23,2014,41731.71
DE24,2014,35820.04
DE25,2014,70161.35
DE26,2014,47940.7
DE27,2014,65596.12
DE30,2014,122274.89
DE40,2014,65636.25
DE50,2014,30478.22
DE60,2014,108256.55
DE71,2014,188308.46
DE72,2014,32549.23
DE73,2014,40370.58
DE80,2014,40089.64
DE91,2014,66560.37
DE92,2014,73908.18
DE93,2014,43327.15
DE94,2014,79067.25
DEA1,2014,196035.87
DEA2,2014,169188.44
DEA3,2014,78421.05
DEA4,2014,71032.67
DEA5,2014,115922.96
DEB1,2014,45259.92
DEB2,2014,14953.34
DEB3,2014,70788.94
DEC0,2014,33849.26
DED2,2014,43740.95
DED4,2014,37043.83
DED5,2014,30050.86
DEE0,2014,56836.4
DEF0,2014,83125.41
DEG0,2014,57004.46
DK01,2014,105938.94
DK02,2014,26231.82
DK03,2014,51116.79
DK04,2014,53661.53
DK05,2014,22714.05
DKZZ,2014,5972.61
EE00,2014,20365.58
EL30,2014,83873.1
EL41,2014,2528.84
EL42,2014,6156.18
EL43,2014,8826.94
EL51,2014,6680.89
EL52,2014,23475.0
EL53,2014,5084.89
EL54,2014,3750.37
EL61,2014,8840.38
EL62,2014,3142.17
EL63,2014,8110.66
EL64,2014,7716.52
EL65,2014,7885.9
ES11,2014,54411.4
ES12,2014,20636.3
ES13,2014,12158.5
ES21,2014,62636.9
ES22,2014,17642.0
ES23,2014,7738.4
ES24,2014,32602.5
ES30,2014,196018.1
ES41,2014,51383.7
ES42,2014,36136.8
ES43,2014,17564.7
ES51,2014,196999.5
ES52,2014,97256.1
ES53,2014,27108.6
ES61,2014,139135.2
ES62,2014,27239.1
ES63,2014,1446.6
ES64,2014,1350.6
ES70,2014,38312.9
ESZZ,2014,1171.1
FI19,2014,46408.17
FI1B,2014,78960.55
FI1C,2014,38716.71
FI1D,2014,40330.42
FI20,2014,1372.61
FIZZ,2014,66.53
FR10,2014,637825.8
FRB0,2014,70239.1
FRC1,2014,45475.0
FRC2,2014,29779.9
FRD1,2014,39613.1
FRD2,2014,53290.6
FRE1,2014,104677.1
FRE2,2014,46828.6
FRF1,2014,57037.1
FRF2,2014,37617.1
FRF3,2014,57328.1
FRG0,2014,106591.6
FRH0,2014,89651.8
FRI1,2014,96739.3
FRI2,2014,18362.3
FRI3,2014,48223.4
FRJ1,2014,70211.2
FRJ2,2014,89211.6
FRK1,2014,35131.8
FRK2,2014,212084.1
FRL0,2014,156774.1
FRM0,2014,8922.2
FRY1,2014,9262.2
FRY2,2014,8687.4
FRY3,2014,4263.9
FRY4,2014,17259.6
FRY5,2014,1731.6
FRZZ,2014,913.5
HR02,2014,8266.06
HR03,2014,14248.38
HR05,2014,15008.59
HR06,2014,6757.71
HU11,2014,39366.13
HU12,2014,10845.59
HU21,2014,10363.34
HU22,2014,11297.33
HU23,2014,6579.23
HU31,2014,7879.96
HU32,2014,10298.4
HU33,2014,9705.32
HUZZ,2014,0.0
IE04,2014,21088.45
IE05,2014,53608.91
IE06,2014,125897.51
ITC1,2014,122618.21
ITC2,2014,4635.41
ITC3,2014,46247.29
ITC4,2014,361868.9
ITF1,2014,31574.65
ITF2,2014,6141.23
ITF3,2014,101114.43
ITF4,2014,70644.57
ITF5,2014,11144.6
ITF6,2014,32131.21
ITG1,2014,84090.89
ITG2,2014,32413.98
ITH1,2014,22437.52
ITH2,2014,18954.38
ITH3,2014,148957.46
ITH4,2014,34919.38
ITH5,2014,146323.67
ITI1,2014,108877.96
ITI2,2014,20845.27
ITI3,2014,39426.29
ITI4,2014,189082.76
ITZZ,2014,1420.76
LT01,2014,14552.93
LT02,2014,21857.2
LU00,2014,51791.32
LV00,2014,22755.58
LVZZ,2014,34.92
ME00,2014,3447.22
MK00,2014,8562.05
MT00,2014,8933.13
MTZZ,2014,15.31
NL11,2014,28344.2
NL12,2014,18774.74
NL13,2014,14298.51
NL21,2014,37643.03
NL22,2014,68215.87
NL23,2014,12011.95
NL32,2014,141464.85
NL34,2014,12073.21
NL35,2014,62614.75
NL36,2014,141680.92
NL41,2014,99151.81
NL42,2014,38228.87
NLZZ,2014,4124.27
NO02,2014,16309.19
NO06,2014,23096.84
NO07,2014,23957.27
NO08,2014,120593.79
NO09,2014,32617.98
NO0A,2014,84117.6
NO0B,2014,142.45
NOZZ,2014,77621.27
PL21,2014,31722.8
PL22,2014,50404.36
PL41,2014,39623.23
PL42,2014,15442.15
PL43,2014,9234.65
PL51,2014,34455.17
PL52,2014,8646.16
PL61,2014,18107.9
PL62,2014,11099.92
PL63,2014,23129.51
PL71,2014,25250.46
PL72,2014,10038.37
PL81,2014,16265.01
PL82,2014,16047.36
PL84,2014,9426.95
PL91,2014,67839.08
PL92,2014,21981.65
PT11,2014,50874.44
PT15,2014,7489.7
PT19,2014,24466.44
PT1A,2014,54326.2
PT1B,2014,9148.51
PT1C,2014,7592.35
PT1D,2014,11339.23
PT20,2014,3640.01
PT30,2014,4184.56
PTZZ,2014,125.23
RO11,2014,17260.0
RO12,2014,16610.47
RO21,2014,15281.38
RO22,2014,16997.23
RO31,2014,19757.17
RO32,2014,39573.21
RO41,2014,10973.98
RO42,2014,13969.42
ROZZ,2014,105.99
RS11,2014,14969.26
RS12,2014,9862.82
RS21,2014,7048.32
RS22,2014,5111.71
RSZZ,2014,21.91
SE11,2014,136912.48
SE12,2014,62122.99
SE21,2014,31539.31
SE22,2014,55823.59
SE23,2014,83266.35
SE31,2014,30034.11
SE32,2014,14447.68
SE33,2014,21386.64
SEZZ,2014,106.35
SI03,2014,16220.61
SI04,2014,21050.33
SK01,2014,21784.7
SK02,2014,24016.26
SK03,2014,15024.59
SK04,2014,15736.75
TR10,2014,217541.14
TR21,2014,17535.36
TR22,2014,13606.7
TR31,2014,42864.97
TR32,2014,23427.18
TR33,2014,21905.32
TR41,2014,39663.86
TR42,2014,41147.14
TR51,2014,66236.12
TR52,2014,17190.95
TR61,2014,28839.71
TR62,2014,26540.03
TR63,2014,17303.8
TR71,2014,9628.52
TR72,2014,16834.59
TR81,2014,7163.41
TR82,2014,5087.97
TR83,2014,15849.58
TR90,2014,15746.46
TRA1,2014,6331.82
TRA2,2014,4344.93
TRB1,2014,9084.33
TRB2,2014,7655.84
TRC1,2014,14991.02
TRC2,2014,13408.31
TRC3,2014,9638.54
AL01,2015,2436.44
AL02,2015,4872.49
AL03,2015,3030.28
AT11,2015,8061.08
AT12,2015,53778.42
AT13,2015,86162.34
AT21,2015,18935.65
AT22,2015,43716.71
AT31,2015,59137.46
AT32,2015,24928.54
AT33,2015,30368.65
AT34,2015,16860.71
ATZZ,2015,136.23
BE10,2015,78053.56
BE21,2015,78966.51
BE22,2015,25326.09
BE23,2015,50332.39
BE24,2015,44661.63
BE25,2015,42158.58
BE31,2015,16282.04
BE32,2015,31179.33
BE33,2015,29762.22
BE34,2015,6411.27
BE35,2015,12246.11
BEZZ,2015,158.27
BG31,2015,3089.05
BG32,2015,3640.27
BG33,2015,4976.75
BG34,2015,5598.21
BG41,2015,22005.57
BG42,2015,6487.27
CH01,2015,116370.86
CH02,2015,128546.46
CH03,2015,90102.85
CH04,2015,137326.79
CH05,2015,76636.27
CH06,2015,59237.87
CH07,2015,28198.73
CY00,2015,17944.15
CZ01,2015,44677.59
CZ02,2015,19625.81
CZ03,2015,16849.4
CZ04,2015,13033.09
CZ05,2015,19730.04
CZ06,2015,24831.2
CZ07,2015,15780.69
CZ08,2015,15999.45
DE11,2015,199736.21
DE12,2015,115730.45
DE13,2015,80599.43
DE14,2015,72736.43
DE21,2015,248768.14
DE22,2015,44460.9
DE23,2015,42891.32
DE24,2015,37592.4
DE25,2015,72842.94
DE26,2015,49450.48
DE27,2015,68373.15
DE30,2015,129388.73
DE40,2015,66756.37
DE50,2015,31092.89
DE60,2015,113005.03
DE71,2015,193618.59
DE72,2015,33345.95
DE73,2015,41733.01
DE80,2015,40819.0
DE91,2015,64241.18
DE92,2015,75444.7
DE93,2015,44489.82
DE94,2015,81369.81
DEA1,2015,202823.22
DEA2,2015,176331.98
DEA3,2015,81176.4
DEA4,2015,72459.6
DEA5,2015,118647.26
DEB1,2015,46457.09
DEB2,2015,15339.53
DEB3,2015,73725.55
DEC0,2015,34676.71
DED2,2015,46246.97
DED4,2015,38146.27
